,num,date_time,kWH,C,m/s,wet,mm,hr,non_electric_aircondition,sunlight,time_idx,energy_group,Week,24Hour
68099,34,2020-07-03 11:00:00,857.952,28.7,2.9,56.0,0.0,1.0,1,1,779,1,5,11
68100,34,2020-07-03 12:00:00,867.672,29.5,3.9,53.0,0.0,0.8,1,1,780,1,5,12
68101,34,2020-07-03 13:00:00,930.528,30.1,3.4,47.0,0.0,0.9,1,1,781,1,5,13
68102,34,2020-07-03 14:00:00,1013.472,30.4,2.9,44.0,0.0,0.7,1,1,782,1,5,14
68103,34,2020-07-03 15:00:00,1044.9,30.3,3.4,37.0,0.0,0.9,1,1,783,1,5,15
68104,34,2020-07-03 16:00:00,1074.06,30.1,4.3,40.0,0.0,0.9,1,1,784,1,5,16
68105,34,2020-07-03 17:00:00,1010.232,29.1,4.8,42.0,0.0,0.8,1,1,785,1,5,17
68106,34,2020-07-03 18:00:00,1447.308,27.6,4.0,43.0,0.0,0.0,1,1,786,1,5,18
68107,34,2020-07-03 19:00:00,1673.136,26.6,3.0,46.0,0.0,0.0,1,1,787,1,5,19
68108,34,2020-07-03 20:00:00,1655.964,25.6,3.3,47.0,0.0,0.0,1,1,788,1,5,20
68109,34,2020-07-03 21:00:00,1483.2720000000004,25.0,1.8,51.0,0.0,0.0,1,1,789,1,5,21
68110,34,2020-07-03 22:00:00,709.8839999999999,24.4,2.8,56.0,0.0,0.0,1,1,790,1,5,22
68111,34,2020-07-03 23:00:00,613.332,22.5,3.0,75.0,0.0,0.0,1,1,791,1,5,23
68112,34,2020-07-04 00:00:00,597.132,21.6,2.8,83.0,0.1,0.0,1,1,792,1,6,0
68113,34,2020-07-04 01:00:00,586.44,20.8,2.2,85.0,0.8,0.0,1,1,793,1,6,1
68114,34,2020-07-04 02:00:00,590.6519999999998,20.7,0.8,87.0,0.6,0.0,1,1,794,1,6,2
68115,34,2020-07-04 03:00:00,571.212,20.6,1.4,89.0,0.2,0.0,1,1,795,1,6,3
68116,34,2020-07-04 04:00:00,570.564,20.5,2.1,91.0,0.0,0.0,1,1,796,1,6,4
68117,34,2020-07-04 05:00:00,581.256,20.6,0.6,90.0,0.0,0.0,1,1,797,1,6,5
68118,34,2020-07-04 06:00:00,588.06,20.4,1.4,91.0,0.0,0.0,1,1,798,1,6,6
68119,34,2020-07-04 07:00:00,604.26,20.8,1.1,91.0,0.0,0.0,1,1,799,1,6,7
68120,34,2020-07-04 08:00:00,603.936,22.0,2.1,79.0,0.0,0.1,1,1,800,1,6,8
68121,34,2020-07-04 09:00:00,620.784,23.9,2.1,64.0,0.0,1.0,1,1,801,1,6,9
68122,34,2020-07-04 10:00:00,641.52,25.0,1.8,50.0,0.0,1.0,1,1,802,1,6,10
68123,34,2020-07-04 11:00:00,662.58,26.0,2.5,47.0,0.0,1.0,1,1,803,1,6,11
68124,34,2020-07-04 12:00:00,706.32,27.2,1.6,45.0,0.0,1.0,1,1,804,1,6,12
68125,34,2020-07-04 13:00:00,729.648,28.0,2.0,43.0,0.0,1.0,1,1,805,1,6,13
68126,34,2020-07-04 14:00:00,807.408,28.7,1.9,42.0,0.0,0.9,1,1,806,1,6,14
68127,34,2020-07-04 15:00:00,956.124,29.1,2.5,40.0,0.0,0.9,1,1,807,1,6,15
68128,34,2020-07-04 16:00:00,1006.344,27.8,3.7,55.0,0.0,0.4,1,1,808,1,6,16
68129,34,2020-07-04 17:00:00,988.848,27.2,4.2,57.0,0.0,0.5,1,1,809,1,6,17
68130,34,2020-07-04 18:00:00,2072.304,26.8,3.0,56.0,0.0,0.9,1,1,810,1,6,18
68131,34,2020-07-04 19:00:00,2198.34,25.7,2.9,56.0,0.0,0.7,1,1,811,1,6,19
68132,34,2020-07-04 20:00:00,2186.028,24.0,3.3,63.0,0.0,0.1,1,1,812,1,6,20
68133,34,2020-07-04 21:00:00,1658.556,23.3,2.5,59.0,0.0,0.0,1,1,813,1,6,21
68134,34,2020-07-04 22:00:00,768.852,22.9,1.7,64.0,0.0,0.0,1,1,814,1,6,22
68135,34,2020-07-04 23:00:00,592.596,22.6,1.9,65.0,0.0,0.0,1,1,815,1,6,23
68136,34,2020-07-05 00:00:00,575.748,22.3,1.6,67.0,0.0,0.0,1,1,816,1,0,0
68137,34,2020-07-05 01:00:00,575.424,21.8,2.1,72.0,0.0,0.0,1,1,817,1,0,1
68138,34,2020-07-05 02:00:00,565.056,21.2,1.7,76.0,0.0,0.0,1,1,818,1,0,2
68139,34,2020-07-05 03:00:00,556.956,20.7,2.6,82.0,0.0,0.0,1,1,819,1,0,3
68140,34,2020-07-05 04:00:00,563.76,20.3,1.0,82.0,0.0,0.0,1,1,820,1,0,4
68141,34,2020-07-05 05:00:00,548.5319999999998,20.0,0.8,85.0,0.0,0.0,1,1,821,1,0,5
68142,34,2020-07-05 06:00:00,553.3919999999998,20.0,1.6,87.0,0.0,0.0,1,1,822,1,0,6
68143,34,2020-07-05 07:00:00,572.832,20.4,1.9,85.0,0.0,0.0,1,1,823,1,0,7
68144,34,2020-07-05 08:00:00,586.764,21.1,0.9,80.0,0.0,0.1,1,1,824,1,0,8
68145,34,2020-07-05 09:00:00,597.78,22.8,1.9,74.0,0.0,0.7,1,1,825,1,0,9
68146,34,2020-07-05 10:00:00,650.9159999999998,24.1,2.2,68.0,0.0,0.7,1,1,826,1,0,10
68147,34,2020-07-05 11:00:00,662.904,24.9,1.4,64.0,0.0,0.8,1,1,827,1,0,11
68148,34,2020-07-05 12:00:00,690.768,26.1,2.1,60.0,0.0,0.9,1,1,828,1,0,12
68149,34,2020-07-05 13:00:00,777.924,27.3,2.4,54.0,0.0,1.0,1,1,829,1,0,13
68150,34,2020-07-05 14:00:00,811.944,26.8,2.6,54.0,0.0,0.3,1,1,830,1,0,14
68151,34,2020-07-05 15:00:00,872.5319999999998,27.0,2.5,54.0,0.0,0.0,1,1,831,1,0,15
68152,34,2020-07-05 16:00:00,865.08,27.0,2.5,57.0,0.0,0.0,1,1,832,1,0,16
68153,34,2020-07-05 17:00:00,867.9960000000002,26.8,1.6,56.0,0.0,0.1,1,1,833,1,0,17
68154,34,2020-07-05 18:00:00,1115.532,26.8,2.7,58.0,0.0,0.4,1,1,834,1,0,18
68155,34,2020-07-05 19:00:00,1575.936,26.2,2.5,58.0,0.0,1.0,1,1,835,1,0,19
68156,34,2020-07-05 20:00:00,1000.512,24.7,1.9,61.0,0.0,0.4,1,1,836,1,0,20
68157,34,2020-07-05 21:00:00,671.0039999999998,23.8,2.7,64.0,0.0,0.0,1,1,837,1,0,21
68158,34,2020-07-05 22:00:00,615.276,23.2,2.4,66.0,0.0,0.0,1,1,838,1,0,22
68159,34,2020-07-05 23:00:00,583.8480000000002,23.1,1.6,68.0,0.0,0.0,1,1,839,1,0,23
68160,34,2020-07-06 00:00:00,579.312,23.0,1.2,70.0,0.0,0.0,1,1,840,1,1,0
68161,34,2020-07-06 01:00:00,568.944,22.8,1.7,72.0,0.0,0.0,1,1,841,1,1,1
68162,34,2020-07-06 02:00:00,559.548,22.7,2.1,72.0,0.0,0.0,1,1,842,1,1,2
68163,34,2020-07-06 03:00:00,570.888,22.6,1.1,72.0,0.0,0.0,1,1,843,1,1,3
68164,34,2020-07-06 04:00:00,564.408,22.4,1.1,73.0,0.0,0.0,1,1,844,1,1,4
68165,34,2020-07-06 05:00:00,570.564,22.0,0.3,74.0,0.0,0.0,1,1,845,1,1,5
68166,34,2020-07-06 06:00:00,600.372,21.8,1.0,75.0,0.0,0.0,1,1,846,1,1,6
68167,34,2020-07-06 07:00:00,662.2560000000002,22.2,1.0,75.0,0.0,0.0,1,1,847,1,1,7
68168,34,2020-07-06 08:00:00,707.2919999999998,23.6,2.4,73.0,0.0,0.5,1,1,848,1,1,8
68169,34,2020-07-06 09:00:00,800.928,25.3,2.1,68.0,0.0,0.5,1,1,849,1,1,9
68170,34,2020-07-06 10:00:00,839.808,25.8,1.2,67.0,0.0,0.1,1,1,850,1,1,10
68171,34,2020-07-06 11:00:00,856.6560000000002,27.6,2.2,59.0,0.0,0.8,1,1,851,1,1,11
68172,34,2020-07-06 12:00:00,842.7239999999998,27.7,2.5,58.0,0.0,0.4,1,1,852,1,1,12
68173,34,2020-07-06 13:00:00,826.8480000000002,28.6,1.7,57.0,0.0,0.3,1,1,853,1,1,13
68174,34,2020-07-06 14:00:00,983.664,29.7,1.7,51.0,0.0,0.6,1,1,854,1,1,14
68175,34,2020-07-06 15:00:00,1110.996,29.8,1.7,51.0,0.0,0.5,1,1,855,1,1,15
68176,34,2020-07-06 16:00:00,896.508,30.8,2.7,51.0,0.0,0.6,1,1,856,1,1,16
68177,34,2020-07-06 17:00:00,874.1519999999998,28.9,4.1,59.0,0.0,0.4,1,1,857,1,1,17
68178,34,2020-07-06 18:00:00,830.0880000000002,27.9,2.7,65.0,0.0,0.2,1,1,858,1,1,18
68179,34,2020-07-06 19:00:00,776.304,27.1,3.3,67.0,0.0,0.1,1,1,859,1,1,19
68180,34,2020-07-06 20:00:00,898.7760000000002,26.0,3.2,69.0,0.0,0.0,1,1,860,1,1,20
68181,34,2020-07-06 21:00:00,1160.244,25.3,2.6,69.0,0.0,0.0,1,1,861,1,1,21
68182,34,2020-07-06 22:00:00,664.8480000000002,25.0,2.4,71.0,0.0,0.0,1,1,862,1,1,22
68183,34,2020-07-06 23:00:00,578.664,24.8,2.7,70.0,0.0,0.0,1,1,863,1,1,23
68184,34,2020-07-07 00:00:00,570.24,24.0,1.9,75.0,0.0,0.0,1,1,864,1,2,0
68185,34,2020-07-07 01:00:00,564.0840000000002,23.6,2.4,77.0,0.0,0.0,1,1,865,1,2,1
68186,34,2020-07-07 02:00:00,559.548,23.1,1.5,77.0,0.0,0.0,1,1,866,1,2,2
68187,34,2020-07-07 03:00:00,559.872,23.1,2.9,79.0,0.0,0.0,1,1,867,1,2,3
68188,34,2020-07-07 04:00:00,568.944,22.6,2.3,80.0,0.0,0.0,1,1,868,1,2,4
68189,34,2020-07-07 05:00:00,585.144,22.4,2.1,80.0,0.0,0.0,1,1,869,1,2,5
68190,34,2020-07-07 06:00:00,640.548,22.3,1.9,82.0,0.0,0.0,1,1,870,1,2,6
68191,34,2020-07-07 07:00:00,712.1519999999998,22.2,2.5,84.0,0.0,0.0,1,1,871,1,2,7
68192,34,2020-07-07 08:00:00,756.8639999999998,22.4,2.0,82.0,0.0,0.0,1,1,872,1,2,8
68193,34,2020-07-07 09:00:00,844.992,23.2,2.1,78.0,0.0,0.0,1,1,873,1,2,9
68194,34,2020-07-07 10:00:00,915.624,24.7,2.5,71.0,0.0,0.5,1,1,874,1,2,10
68195,34,2020-07-07 11:00:00,977.508,24.3,2.4,70.0,0.0,0.0,1,1,875,1,2,11
68196,34,2020-07-07 12:00:00,972.324,24.2,2.4,74.0,0.0,0.0,1,1,876,1,2,12
68197,34,2020-07-07 13:00:00,973.296,24.0,2.9,74.0,0.0,0.0,1,1,877,1,2,13
68198,34,2020-07-07 14:00:00,1047.168,25.5,3.0,69.0,0.0,0.0,1,1,878,1,2,14
68199,34,2020-07-07 15:00:00,1086.372,26.9,2.9,65.0,0.0,0.6,1,1,879,1,2,15
68200,34,2020-07-07 16:00:00,1099.332,27.4,3.2,63.0,0.0,1.0,1,1,880,1,2,16
68201,34,2020-07-07 17:00:00,1063.368,28.0,3.1,61.0,0.0,0.9,1,1,881,1,2,17
68202,34,2020-07-07 18:00:00,1571.076,27.1,2.4,66.0,0.0,0.3,1,1,882,1,2,18
68203,34,2020-07-07 19:00:00,1729.188,26.3,3.2,69.0,0.0,0.6,1,1,883,1,2,19
68204,34,2020-07-07 20:00:00,1714.932,24.9,2.9,74.0,0.0,0.1,1,1,884,1,2,20
68205,34,2020-07-07 21:00:00,1649.808,23.9,2.1,78.0,0.0,0.0,1,1,885,1,2,21
68206,34,2020-07-07 22:00:00,800.928,23.0,2.2,79.0,0.0,0.0,1,1,886,1,2,22
68207,34,2020-07-07 23:00:00,616.248,22.4,2.1,81.0,0.0,0.0,1,1,887,1,2,23
68208,34,2020-07-08 00:00:00,581.256,22.4,3.3,82.0,0.0,0.0,1,1,888,1,3,0
68209,34,2020-07-08 01:00:00,578.664,22.2,0.5,82.0,0.0,0.0,1,1,889,1,3,1
68210,34,2020-07-08 02:00:00,583.524,22.1,1.5,85.0,0.0,0.0,1,1,890,1,3,2
68211,34,2020-07-08 03:00:00,576.072,21.8,1.7,87.0,0.0,0.0,1,1,891,1,3,3
68212,34,2020-07-08 04:00:00,576.396,21.7,2.1,89.0,0.0,0.0,1,1,892,1,3,4
68213,34,2020-07-08 05:00:00,585.144,21.4,2.2,89.0,0.0,0.0,1,1,893,1,3,5
68214,34,2020-07-08 06:00:00,635.364,21.3,0.5,90.0,0.0,0.0,1,1,894,1,3,6
68215,34,2020-07-08 07:00:00,700.488,21.8,0.6,89.0,0.0,0.0,1,1,895,1,3,7
68216,34,2020-07-08 08:00:00,770.796,23.5,1.3,81.0,0.0,0.7,1,1,896,1,3,8
68217,34,2020-07-08 09:00:00,849.852,24.7,1.0,75.0,0.0,0.7,1,1,897,1,3,9
68218,34,2020-07-08 10:00:00,871.56,25.6,1.5,72.0,0.0,0.3,1,1,898,1,3,10
68219,34,2020-07-08 11:00:00,902.988,27.6,2.8,67.0,0.0,0.7,1,1,899,1,3,11
68220,34,2020-07-08 12:00:00,928.584,28.8,3.0,58.0,0.0,1.0,1,1,900,1,3,12
68221,34,2020-07-08 13:00:00,998.568,29.3,2.5,59.0,0.0,0.9,1,1,901,1,3,13
68222,34,2020-07-08 14:00:00,1134.3239999999996,29.6,3.2,57.0,0.0,0.8,1,1,902,1,3,14
68223,34,2020-07-08 15:00:00,1157.004,30.2,2.6,54.0,0.0,0.9,1,1,903,1,3,15
68224,34,2020-07-08 16:00:00,1123.632,30.3,2.6,55.0,0.0,1.0,1,1,904,1,3,16
68225,34,2020-07-08 17:00:00,1106.46,30.1,2.9,55.0,0.0,0.9,1,1,905,1,3,17
68226,34,2020-07-08 18:00:00,1560.384,29.5,2.4,56.0,0.0,0.9,1,1,906,1,3,18
68227,34,2020-07-08 19:00:00,1743.444,28.1,3.2,61.0,0.0,1.0,1,1,907,1,3,19
68228,34,2020-07-08 20:00:00,1726.596,26.0,2.6,68.0,0.0,0.2,1,1,908,1,3,20
68229,34,2020-07-08 21:00:00,1646.568,24.9,2.7,71.0,0.0,0.0,1,1,909,1,3,21
68230,34,2020-07-08 22:00:00,769.5,24.4,2.3,75.0,0.0,0.0,1,1,910,1,3,22
68231,34,2020-07-08 23:00:00,627.9119999999998,23.5,2.4,81.0,0.0,0.0,1,1,911,1,3,23
68232,34,2020-07-09 00:00:00,590.328,23.0,1.8,84.0,0.0,0.0,1,1,912,1,4,0
68233,34,2020-07-09 01:00:00,578.34,22.7,1.1,84.0,0.0,0.0,1,1,913,1,4,1
68234,34,2020-07-09 02:00:00,574.452,22.5,1.1,85.0,0.0,0.0,1,1,914,1,4,2
68235,34,2020-07-09 03:00:00,572.508,22.4,2.0,87.0,0.0,0.0,1,1,915,1,4,3
68236,34,2020-07-09 04:00:00,570.24,22.2,2.0,87.0,0.0,0.0,1,1,916,1,4,4
68237,34,2020-07-09 05:00:00,600.372,22.0,0.5,87.0,0.0,0.0,1,1,917,1,4,5
68238,34,2020-07-09 06:00:00,655.128,22.0,1.3,89.0,0.0,0.0,1,1,918,1,4,6
68239,34,2020-07-09 07:00:00,704.052,22.3,0.9,87.0,0.0,0.0,1,1,919,1,4,7
68240,34,2020-07-09 08:00:00,762.372,24.1,2.0,82.0,0.0,0.8,1,1,920,1,4,8
68241,34,2020-07-09 09:00:00,846.936,25.9,1.6,73.0,0.0,0.8,1,1,921,1,4,9
68242,34,2020-07-09 10:00:00,896.832,27.2,2.5,69.0,0.0,0.9,1,1,922,1,4,10
68243,34,2020-07-09 11:00:00,951.588,28.8,2.2,62.0,0.0,0.7,1,1,923,1,4,11
68244,34,2020-07-09 12:00:00,947.052,30.2,2.6,55.0,0.0,0.7,1,1,924,1,4,12
68245,34,2020-07-09 13:00:00,1012.5,31.4,2.5,44.0,0.0,1.0,1,1,925,1,4,13
68246,34,2020-07-09 14:00:00,1152.468,31.8,2.0,40.0,0.0,0.6,1,1,926,1,4,14
68247,34,2020-07-09 15:00:00,1155.384,32.4,2.6,40.0,0.0,0.9,1,1,927,1,4,15
68248,34,2020-07-09 16:00:00,1183.572,32.4,2.3,40.0,0.0,0.6,1,1,928,1,4,16
68249,34,2020-07-09 17:00:00,1130.112,32.0,1.7,43.0,0.0,0.4,1,1,929,1,4,17
68250,34,2020-07-09 18:00:00,1623.24,31.4,1.9,51.0,0.0,0.2,1,1,930,1,4,18
68251,34,2020-07-09 19:00:00,1810.836,30.0,1.8,57.0,0.0,0.1,1,1,931,1,4,19
68252,34,2020-07-09 20:00:00,1771.308,29.0,1.2,60.0,0.0,0.0,1,1,932,1,4,20
68253,34,2020-07-09 21:00:00,1283.364,28.3,0.2,62.0,0.0,0.0,1,1,933,1,4,21
68254,34,2020-07-09 22:00:00,762.696,27.8,1.1,63.0,0.0,0.0,1,1,934,1,4,22
68255,34,2020-07-09 23:00:00,629.2080000000002,27.9,2.3,59.0,0.0,0.0,1,1,935,1,4,23
68256,34,2020-07-10 00:00:00,604.908,27.7,2.2,60.0,0.0,0.0,1,1,936,1,5,0
68257,34,2020-07-10 01:00:00,598.428,26.6,2.5,65.0,0.0,0.0,1,1,937,1,5,1
68258,34,2020-07-10 02:00:00,595.836,26.2,3.4,68.0,0.0,0.0,1,1,938,1,5,2
68259,34,2020-07-10 03:00:00,593.244,25.5,2.6,70.0,0.0,0.0,1,1,939,1,5,3
68260,34,2020-07-10 04:00:00,595.836,25.0,2.7,71.0,0.0,0.0,1,1,940,1,5,4
68261,34,2020-07-10 05:00:00,595.512,25.0,2.4,70.0,0.0,0.0,1,1,941,1,5,5
68262,34,2020-07-10 06:00:00,648.648,24.1,2.4,79.0,0.1,0.0,1,1,942,1,5,6
68263,34,2020-07-10 07:00:00,726.408,24.2,3.0,75.0,0.0,0.0,1,1,943,1,5,7
68264,34,2020-07-10 08:00:00,769.824,24.5,3.5,72.0,0.0,0.0,1,1,944,1,5,8
68265,34,2020-07-10 09:00:00,841.428,23.3,2.7,84.0,1.9,0.0,1,1,945,1,5,9
68266,34,2020-07-10 10:00:00,877.716,24.1,2.8,79.0,0.0,0.0,1,1,946,1,5,10
68267,34,2020-07-10 11:00:00,909.144,23.8,2.6,83.0,0.2,0.0,1,1,947,1,5,11
68268,34,2020-07-10 12:00:00,900.072,23.9,2.6,83.0,0.0,0.0,1,1,948,1,5,12
68269,34,2020-07-10 13:00:00,923.724,24.4,3.5,82.0,0.0,0.0,1,1,949,1,5,13
68270,34,2020-07-10 14:00:00,1006.02,25.0,3.6,76.0,0.0,0.2,1,1,950,1,5,14
68271,34,2020-07-10 15:00:00,1012.176,25.5,4.3,75.0,0.0,0.1,1,1,951,1,5,15
68272,34,2020-07-10 16:00:00,1026.432,27.1,6.3,65.0,0.0,1.0,1,1,952,1,5,16
68273,34,2020-07-10 17:00:00,1035.18,26.8,4.6,64.0,0.0,0.6,1,1,953,1,5,17
68274,34,2020-07-10 18:00:00,1485.864,27.1,2.8,63.0,0.0,0.8,1,1,954,1,5,18
68275,34,2020-07-10 19:00:00,1657.26,26.2,2.7,66.0,0.0,0.1,1,1,955,1,5,19
68276,34,2020-07-10 20:00:00,1645.596,25.1,1.3,70.0,0.0,0.3,1,1,956,1,5,20
68277,34,2020-07-10 21:00:00,1433.376,24.0,2.7,70.0,0.0,0.0,1,1,957,1,5,21
68278,34,2020-07-10 22:00:00,684.936,23.4,1.9,73.0,0.0,0.0,1,1,958,1,5,22
68279,34,2020-07-10 23:00:00,575.424,23.0,1.0,75.0,0.0,0.0,1,1,959,1,5,23
68280,34,2020-07-11 00:00:00,563.436,22.7,1.6,76.0,0.0,0.0,1,1,960,1,6,0
68281,34,2020-07-11 01:00:00,566.6759999999998,22.5,1.1,78.0,0.0,0.0,1,1,961,1,6,1
68282,34,2020-07-11 02:00:00,555.336,22.6,1.1,78.0,0.0,0.0,1,1,962,1,6,2
68283,34,2020-07-11 03:00:00,561.168,22.5,0.8,78.0,0.0,0.0,1,1,963,1,6,3
68284,34,2020-07-11 04:00:00,568.62,22.3,1.7,75.0,0.0,0.0,1,1,964,1,6,4
68285,34,2020-07-11 05:00:00,574.452,22.3,1.3,75.0,0.0,0.0,1,1,965,1,6,5
68286,34,2020-07-11 06:00:00,587.4119999999998,22.2,1.6,75.0,0.0,0.0,1,1,966,1,6,6
68287,34,2020-07-11 07:00:00,627.264,22.7,2.2,73.0,0.0,0.1,1,1,967,1,6,7
68288,34,2020-07-11 08:00:00,663.2280000000002,24.7,3.0,67.0,0.0,1.0,1,1,968,1,6,8
68289,34,2020-07-11 09:00:00,646.7040000000002,25.1,2.9,66.0,0.0,0.7,1,1,969,1,6,9
68290,34,2020-07-11 10:00:00,694.6560000000002,27.2,2.3,60.0,0.0,1.0,1,1,970,1,6,10
68291,34,2020-07-11 11:00:00,717.336,28.3,2.6,56.0,0.0,0.8,1,1,971,1,6,11
68292,34,2020-07-11 12:00:00,698.22,28.1,3.1,54.0,0.0,0.3,1,1,972,1,6,12
68293,34,2020-07-11 13:00:00,771.444,29.5,4.3,52.0,0.0,0.7,1,1,973,1,6,13
68294,34,2020-07-11 14:00:00,849.204,30.1,3.3,53.0,0.0,0.8,1,1,974,1,6,14
68295,34,2020-07-11 15:00:00,876.096,29.7,2.9,51.0,0.0,0.5,1,1,975,1,6,15
68296,34,2020-07-11 16:00:00,947.052,29.5,3.0,52.0,0.0,0.4,1,1,976,1,6,16
68297,34,2020-07-11 17:00:00,1190.376,29.3,2.7,54.0,0.0,0.0,1,1,977,1,6,17
68298,34,2020-07-11 18:00:00,1644.948,28.7,3.1,54.0,0.0,0.1,1,1,978,1,6,18
68299,34,2020-07-11 19:00:00,1589.544,27.6,3.3,57.0,0.0,0.2,1,1,979,1,6,19
68300,34,2020-07-11 20:00:00,1594.7279999999996,26.5,3.4,58.0,0.0,0.0,1,1,980,1,6,20
68301,34,2020-07-11 21:00:00,1569.132,25.8,4.1,60.0,0.0,0.0,1,1,981,1,6,21
68302,34,2020-07-11 22:00:00,858.6,25.1,3.2,61.0,0.0,0.0,1,1,982,1,6,22
68303,34,2020-07-11 23:00:00,586.44,24.6,3.4,62.0,0.0,0.0,1,1,983,1,6,23
68304,34,2020-07-12 00:00:00,564.408,24.2,3.1,63.0,0.0,0.0,1,1,984,1,0,0
68305,34,2020-07-12 01:00:00,568.62,23.8,2.6,64.0,0.0,0.0,1,1,985,1,0,1
68306,34,2020-07-12 02:00:00,559.224,23.3,2.7,63.0,0.0,0.0,1,1,986,1,0,2
68307,34,2020-07-12 03:00:00,556.632,22.8,2.5,64.0,0.0,0.0,1,1,987,1,0,3
68308,34,2020-07-12 04:00:00,558.576,22.6,2.2,63.0,0.0,0.0,1,1,988,1,0,4
68309,34,2020-07-12 05:00:00,541.7280000000002,22.2,2.9,60.0,0.0,0.0,1,1,989,1,0,5
68310,34,2020-07-12 06:00:00,553.716,22.3,2.4,60.0,0.0,0.0,1,1,990,1,0,6
68311,34,2020-07-12 07:00:00,586.116,22.7,2.4,59.0,0.0,0.0,1,1,991,1,0,7
68312,34,2020-07-12 08:00:00,591.3,23.2,2.6,60.0,0.0,0.0,1,1,992,1,0,8
68313,34,2020-07-12 09:00:00,603.936,23.7,2.2,59.0,0.0,0.0,1,1,993,1,0,9
68314,34,2020-07-12 10:00:00,624.3480000000002,24.2,2.8,62.0,0.0,0.0,1,1,994,1,0,10
68315,34,2020-07-12 11:00:00,681.372,25.1,2.5,64.0,0.0,0.0,1,1,995,1,0,11
68316,34,2020-07-12 12:00:00,708.5880000000002,25.6,2.3,64.0,0.0,0.0,1,1,996,1,0,12
68317,34,2020-07-12 13:00:00,749.4119999999998,26.0,2.7,64.0,0.0,0.0,1,1,997,1,0,13
68318,34,2020-07-12 14:00:00,826.8480000000002,25.6,2.8,66.0,0.0,0.0,1,1,998,1,0,14
68319,34,2020-07-12 15:00:00,882.9,25.6,2.0,67.0,0.0,0.0,1,1,999,1,0,15
68320,34,2020-07-12 16:00:00,972.324,25.2,2.2,68.0,0.0,0.0,1,1,1000,1,0,16
68321,34,2020-07-12 17:00:00,1605.744,24.5,1.6,75.0,0.1,0.0,1,1,1001,1,0,17
68322,34,2020-07-12 18:00:00,1555.524,23.7,1.5,82.0,0.8,0.0,1,1,1002,1,0,18
68323,34,2020-07-12 19:00:00,1364.364,23.0,1.5,87.0,0.8,0.0,1,1,1003,1,0,19
68324,34,2020-07-12 20:00:00,674.2439999999998,22.6,2.0,88.0,0.6,0.0,1,1,1004,1,0,20
68325,34,2020-07-12 21:00:00,607.8240000000002,22.2,1.9,90.0,0.5,0.0,1,1,1005,1,0,21
68326,34,2020-07-12 22:00:00,588.06,22.1,2.3,90.0,0.1,0.0,1,1,1006,1,0,22
68327,34,2020-07-12 23:00:00,561.168,21.8,3.0,90.0,0.0,0.0,1,1,1007,1,0,23
68328,34,2020-07-13 00:00:00,553.716,21.7,3.4,89.0,0.0,0.0,1,1,1008,1,1,0
68329,34,2020-07-13 01:00:00,554.04,21.6,3.1,87.0,0.0,0.0,1,1,1009,1,1,1
68330,34,2020-07-13 02:00:00,550.1519999999998,20.3,3.7,88.0,1.3,0.0,1,1,1010,1,1,2
68331,34,2020-07-13 03:00:00,542.7,19.2,3.6,90.0,2.1,0.0,1,1,1011,1,1,3
68332,34,2020-07-13 04:00:00,578.34,18.3,3.8,92.0,2.5,0.0,1,1,1012,1,1,4
68333,34,2020-07-13 05:00:00,578.664,18.0,4.3,94.0,1.8,0.0,1,1,1013,1,1,5
68334,34,2020-07-13 06:00:00,609.12,17.8,4.4,94.0,2.1,0.0,1,1,1014,1,1,6
68335,34,2020-07-13 07:00:00,693.0360000000002,17.8,4.5,96.0,3.8,0.0,1,1,1015,1,1,7
68336,34,2020-07-13 08:00:00,712.1519999999998,18.0,4.0,96.0,2.1,0.0,1,1,1016,1,1,8
68337,34,2020-07-13 09:00:00,764.316,18.6,4.8,96.0,0.8,0.0,1,1,1017,1,1,9
68338,34,2020-07-13 10:00:00,809.352,19.1,4.2,95.0,0.6,0.0,1,1,1018,1,1,10
68339,34,2020-07-13 11:00:00,853.74,19.1,4.4,96.0,3.9,0.0,1,1,1019,1,1,11
68340,34,2020-07-13 12:00:00,847.26,19.3,4.3,95.0,2.3,0.0,1,1,1020,1,1,12
68341,34,2020-07-13 13:00:00,879.336,19.4,3.7,93.0,1.6,0.0,1,1,1021,1,1,13
68342,34,2020-07-13 14:00:00,915.948,19.4,3.4,94.0,0.6,0.0,1,1,1022,1,1,14
68343,34,2020-07-13 15:00:00,965.196,19.3,4.0,94.0,0.8,0.0,1,1,1023,1,1,15
68344,34,2020-07-13 16:00:00,900.072,19.3,3.6,95.0,1.4,0.0,1,1,1024,1,1,16
68345,34,2020-07-13 17:00:00,771.768,19.2,4.2,96.0,2.8,0.0,1,1,1025,1,1,17
68346,34,2020-07-13 18:00:00,691.092,19.0,3.5,96.0,1.6,0.0,1,1,1026,1,1,18
68347,34,2020-07-13 19:00:00,674.568,18.6,4.7,95.0,0.7,0.0,1,1,1027,1,1,19
68348,34,2020-07-13 20:00:00,663.552,18.2,4.2,96.0,1.5,0.0,1,1,1028,1,1,20
68349,34,2020-07-13 21:00:00,630.828,18.1,4.9,96.0,1.0,0.0,1,1,1029,1,1,21
68350,34,2020-07-13 22:00:00,599.076,18.1,4.3,96.0,1.4,0.0,1,1,1030,1,1,22
68351,34,2020-07-13 23:00:00,569.268,18.0,3.3,97.0,5.6,0.0,1,1,1031,1,1,23
