num_date_time,answer
32 2020-08-25 09,2466.895263671875
32 2020-08-25 10,2486.668701171875
32 2020-08-25 11,2497.96044921875
32 2020-08-25 12,2505.042236328125
32 2020-08-25 13,2502.193603515625
32 2020-08-25 14,2502.1728515625
32 2020-08-25 15,2503.851318359375
32 2020-08-25 16,2496.124755859375
32 2020-08-25 17,2491.998291015625
32 2020-08-25 18,2469.848876953125
32 2020-08-25 19,2450.8369140625
32 2020-08-25 20,2438.03466796875
32 2020-08-25 21,2431.923095703125
32 2020-08-25 22,2425.169921875
32 2020-08-25 23,2416.262451171875
32 2020-08-26 00,2421.4033203125
32 2020-08-26 01,2416.3134765625
32 2020-08-26 02,2413.478271484375
32 2020-08-26 03,2410.78955078125
32 2020-08-26 04,2405.328369140625
32 2020-08-26 05,2402.802001953125
32 2020-08-26 06,2412.150634765625
32 2020-08-26 07,2441.238525390625
32 2020-08-26 08,2471.68994140625
32 2020-08-26 09,2506.064697265625
32 2020-08-26 10,2513.684326171875
32 2020-08-26 11,2515.122802734375
32 2020-08-26 12,2519.3173828125
32 2020-08-26 13,2517.724365234375
32 2020-08-26 14,2517.66357421875
32 2020-08-26 15,2518.52734375
32 2020-08-26 16,2510.8232421875
32 2020-08-26 17,2505.255859375
32 2020-08-26 18,2482.06494140625
32 2020-08-26 19,2466.080810546875
32 2020-08-26 20,2457.5693359375
32 2020-08-26 21,2449.602294921875
32 2020-08-26 22,2439.87451171875
32 2020-08-26 23,2428.08154296875
32 2020-08-27 00,2425.5791015625
32 2020-08-27 01,2418.683349609375
32 2020-08-27 02,2413.142578125
32 2020-08-27 03,2407.27392578125
32 2020-08-27 04,2404.953125
32 2020-08-27 05,2404.40673828125
32 2020-08-27 06,2421.770751953125
32 2020-08-27 07,2432.969482421875
32 2020-08-27 08,2446.435546875
32 2020-08-27 09,2464.532470703125
32 2020-08-27 10,2473.5556640625
32 2020-08-27 11,2489.205078125
32 2020-08-27 12,2499.08056640625
32 2020-08-27 13,2504.6826171875
32 2020-08-27 14,2507.483154296875
32 2020-08-27 15,2510.109130859375
32 2020-08-27 16,2495.1015625
32 2020-08-27 17,2484.516357421875
32 2020-08-27 18,2456.01171875
32 2020-08-27 19,2438.927734375
32 2020-08-27 20,2432.9248046875
32 2020-08-27 21,2426.843994140625
32 2020-08-27 22,2418.779296875
32 2020-08-27 23,2410.08642578125
32 2020-08-28 00,2404.230712890625
32 2020-08-28 01,2398.30908203125
32 2020-08-28 02,2396.231689453125
32 2020-08-28 03,2391.692626953125
32 2020-08-28 04,2387.2470703125
32 2020-08-28 05,2378.99267578125
32 2020-08-28 06,2387.996337890625
32 2020-08-28 07,2404.708251953125
32 2020-08-28 08,2431.07275390625
32 2020-08-28 09,2463.54931640625
32 2020-08-28 10,2479.852783203125
32 2020-08-28 11,2497.510498046875
32 2020-08-28 12,2508.61181640625
32 2020-08-28 13,2509.595947265625
32 2020-08-28 14,2509.255615234375
32 2020-08-28 15,2511.151123046875
32 2020-08-28 16,2497.958740234375
32 2020-08-28 17,2487.444091796875
32 2020-08-28 18,2459.093505859375
32 2020-08-28 19,2441.8134765625
32 2020-08-28 20,2431.58642578125
32 2020-08-28 21,2425.26806640625
32 2020-08-28 22,2421.074951171875
32 2020-08-28 23,2416.65869140625
32 2020-08-29 00,2405.610107421875
32 2020-08-29 01,2402.080810546875
32 2020-08-29 02,2401.867431640625
32 2020-08-29 03,2398.103271484375
32 2020-08-29 04,2394.22216796875
32 2020-08-29 05,2386.076904296875
32 2020-08-29 06,2383.697265625
32 2020-08-29 07,2389.373779296875
32 2020-08-29 08,2402.06787109375
32 2020-08-29 09,2432.016845703125
32 2020-08-29 10,2437.105224609375
32 2020-08-29 11,2438.746337890625
32 2020-08-29 12,2438.708740234375
32 2020-08-29 13,2448.825439453125
32 2020-08-29 14,2452.357666015625
32 2020-08-29 15,2458.906982421875
32 2020-08-29 16,2442.794921875
32 2020-08-29 17,2428.775146484375
32 2020-08-29 18,2415.580322265625
32 2020-08-29 19,2410.166259765625
32 2020-08-29 20,2405.87939453125
32 2020-08-29 21,2401.590576171875
32 2020-08-29 22,2399.7666015625
32 2020-08-29 23,2395.404296875
32 2020-08-30 00,2400.863037109375
32 2020-08-30 01,2397.65625
32 2020-08-30 02,2397.5234375
32 2020-08-30 03,2394.80126953125
32 2020-08-30 04,2393.8125
32 2020-08-30 05,2388.435546875
32 2020-08-30 06,2388.726806640625
32 2020-08-30 07,2388.11572265625
32 2020-08-30 08,2393.299560546875
32 2020-08-30 09,2403.42919921875
32 2020-08-30 10,2409.868408203125
32 2020-08-30 11,2411.013427734375
32 2020-08-30 12,2415.801025390625
32 2020-08-30 13,2433.23681640625
32 2020-08-30 14,2452.308837890625
32 2020-08-30 15,2469.407958984375
32 2020-08-30 16,2467.427734375
32 2020-08-30 17,2460.770263671875
32 2020-08-30 18,2446.331787109375
32 2020-08-30 19,2435.421142578125
32 2020-08-30 20,2429.126708984375
32 2020-08-30 21,2422.14111328125
32 2020-08-30 22,2419.09375
32 2020-08-30 23,2412.78125
32 2020-08-31 00,2415.622802734375
32 2020-08-31 01,2408.69873046875
32 2020-08-31 02,2404.783447265625
32 2020-08-31 03,2399.409912109375
32 2020-08-31 04,2394.83642578125
32 2020-08-31 05,2383.318603515625
32 2020-08-31 06,2386.4052734375
32 2020-08-31 07,2404.427001953125
32 2020-08-31 08,2438.908203125
32 2020-08-31 09,2465.442626953125
32 2020-08-31 10,2478.558349609375
32 2020-08-31 11,2492.243896484375
32 2020-08-31 12,2499.2841796875
32 2020-08-31 13,2508.368408203125
32 2020-08-31 14,2515.149169921875
32 2020-08-31 15,2516.8828125
32 2020-08-31 16,2507.055908203125
32 2020-08-31 17,2496.8037109375
32 2020-08-31 18,2470.337158203125
32 2020-08-31 19,2451.7041015625
32 2020-08-31 20,2442.3212890625
32 2020-08-31 21,2438.23046875
32 2020-08-31 22,2434.1904296875
32 2020-08-31 23,2429.772705078125
33 2020-08-25 00,2491.92431640625
33 2020-08-25 01,2474.941650390625
33 2020-08-25 02,2463.9560546875
33 2020-08-25 03,2455.052001953125
33 2020-08-25 04,2447.5185546875
33 2020-08-25 05,2446.8818359375
33 2020-08-25 06,2465.166015625
33 2020-08-25 07,2569.151123046875
33 2020-08-25 08,2710.557373046875
33 2020-08-25 09,2763.299560546875
33 2020-08-25 10,2784.20263671875
33 2020-08-25 11,2799.45263671875
33 2020-08-25 12,2787.329345703125
33 2020-08-25 13,2813.951171875
33 2020-08-25 14,2816.29541015625
33 2020-08-25 15,2809.103515625
33 2020-08-25 16,2797.636962890625
33 2020-08-25 17,2732.655517578125
33 2020-08-25 18,2605.847900390625
33 2020-08-25 19,2548.167236328125
33 2020-08-25 20,2530.39501953125
33 2020-08-25 21,2524.100830078125
33 2020-08-25 22,2515.4541015625
33 2020-08-25 23,2498.912841796875
33 2020-08-26 00,2506.417236328125
33 2020-08-26 01,2492.8935546875
33 2020-08-26 02,2483.760986328125
33 2020-08-26 03,2477.08251953125
33 2020-08-26 04,2470.078125
33 2020-08-26 05,2469.82666015625
33 2020-08-26 06,2494.833740234375
33 2020-08-26 07,2579.596435546875
33 2020-08-26 08,2698.7646484375
33 2020-08-26 09,2727.0986328125
33 2020-08-26 10,2766.6337890625
33 2020-08-26 11,2792.404296875
33 2020-08-26 12,2800.09130859375
33 2020-08-26 13,2815.298095703125
33 2020-08-26 14,2813.36962890625
33 2020-08-26 15,2802.6982421875
33 2020-08-26 16,2771.51220703125
33 2020-08-26 17,2704.1796875
33 2020-08-26 18,2607.539306640625
33 2020-08-26 19,2555.827880859375
33 2020-08-26 20,2537.8330078125
33 2020-08-26 21,2527.258056640625
33 2020-08-26 22,2510.27490234375
33 2020-08-26 23,2493.6376953125
33 2020-08-27 00,2472.4150390625
33 2020-08-27 01,2466.460693359375
33 2020-08-27 02,2466.72314453125
33 2020-08-27 03,2465.688720703125
33 2020-08-27 04,2461.82861328125
33 2020-08-27 05,2466.37451171875
33 2020-08-27 06,2500.18408203125
33 2020-08-27 07,2568.22998046875
33 2020-08-27 08,2736.731689453125
33 2020-08-27 09,2780.179931640625
33 2020-08-27 10,2799.519775390625
33 2020-08-27 11,2806.9130859375
33 2020-08-27 12,2798.239990234375
33 2020-08-27 13,2819.8330078125
33 2020-08-27 14,2817.923828125
33 2020-08-27 15,2808.874267578125
33 2020-08-27 16,2779.69970703125
33 2020-08-27 17,2717.7578125
33 2020-08-27 18,2616.855712890625
33 2020-08-27 19,2559.533203125
33 2020-08-27 20,2537.424560546875
33 2020-08-27 21,2525.589111328125
33 2020-08-27 22,2518.01220703125
33 2020-08-27 23,2508.78955078125
33 2020-08-28 00,2514.3349609375
33 2020-08-28 01,2503.994873046875
33 2020-08-28 02,2493.50390625
33 2020-08-28 03,2486.96923828125
33 2020-08-28 04,2477.91845703125
33 2020-08-28 05,2476.667724609375
33 2020-08-28 06,2489.401611328125
33 2020-08-28 07,2559.681396484375
33 2020-08-28 08,2709.152099609375
33 2020-08-28 09,2753.07177734375
33 2020-08-28 10,2770.15380859375
33 2020-08-28 11,2784.48828125
33 2020-08-28 12,2790.6181640625
33 2020-08-28 13,2804.1455078125
33 2020-08-28 14,2782.048583984375
33 2020-08-28 15,2772.62841796875
33 2020-08-28 16,2731.9326171875
33 2020-08-28 17,2681.4423828125
33 2020-08-28 18,2592.859619140625
33 2020-08-28 19,2536.91650390625
33 2020-08-28 20,2506.704345703125
33 2020-08-28 21,2472.133544921875
33 2020-08-28 22,2461.995849609375
33 2020-08-28 23,2457.26416015625
33 2020-08-29 00,2440.2841796875
33 2020-08-29 01,2439.81103515625
33 2020-08-29 02,2439.02783203125
33 2020-08-29 03,2435.399169921875
33 2020-08-29 04,2429.579345703125
33 2020-08-29 05,2418.921875
33 2020-08-29 06,2433.48828125
33 2020-08-29 07,2437.7685546875
33 2020-08-29 08,2456.9482421875
33 2020-08-29 09,2467.1220703125
33 2020-08-29 10,2483.7841796875
33 2020-08-29 11,2490.444580078125
33 2020-08-29 12,2490.839111328125
33 2020-08-29 13,2508.10546875
33 2020-08-29 14,2511.223388671875
33 2020-08-29 15,2513.197509765625
33 2020-08-29 16,2501.01123046875
33 2020-08-29 17,2481.5419921875
33 2020-08-29 18,2462.81396484375
33 2020-08-29 19,2450.04931640625
33 2020-08-29 20,2452.8837890625
33 2020-08-29 21,2443.135986328125
33 2020-08-29 22,2442.3564453125
33 2020-08-29 23,2439.2470703125
33 2020-08-30 00,2444.210205078125
33 2020-08-30 01,2440.545166015625
33 2020-08-30 02,2439.13720703125
33 2020-08-30 03,2433.754150390625
33 2020-08-30 04,2429.807861328125
33 2020-08-30 05,2424.82421875
33 2020-08-30 06,2434.250732421875
33 2020-08-30 07,2436.34619140625
33 2020-08-30 08,2452.502685546875
33 2020-08-30 09,2461.486572265625
33 2020-08-30 10,2471.238037109375
33 2020-08-30 11,2471.734130859375
33 2020-08-30 12,2473.047119140625
33 2020-08-30 13,2481.370849609375
33 2020-08-30 14,2483.6220703125
33 2020-08-30 15,2487.26123046875
33 2020-08-30 16,2487.743896484375
33 2020-08-30 17,2484.613037109375
33 2020-08-30 18,2475.19921875
33 2020-08-30 19,2462.9892578125
33 2020-08-30 20,2466.94287109375
33 2020-08-30 21,2459.126220703125
33 2020-08-30 22,2456.48486328125
33 2020-08-30 23,2442.395263671875
33 2020-08-31 00,2447.833251953125
33 2020-08-31 01,2444.241455078125
33 2020-08-31 02,2440.130859375
33 2020-08-31 03,2436.618896484375
33 2020-08-31 04,2431.628662109375
33 2020-08-31 05,2429.6474609375
33 2020-08-31 06,2448.751708984375
33 2020-08-31 07,2544.6826171875
33 2020-08-31 08,2697.45751953125
33 2020-08-31 09,2760.015380859375
33 2020-08-31 10,2780.064697265625
33 2020-08-31 11,2789.65625
33 2020-08-31 12,2793.1669921875
33 2020-08-31 13,2808.825927734375
33 2020-08-31 14,2813.7607421875
33 2020-08-31 15,2809.38623046875
33 2020-08-31 16,2793.715576171875
33 2020-08-31 17,2746.290771484375
33 2020-08-31 18,2628.708251953125
33 2020-08-31 19,2552.067138671875
33 2020-08-31 20,2521.313232421875
33 2020-08-31 21,2501.44677734375
33 2020-08-31 22,2501.248046875
33 2020-08-31 23,2497.417236328125
34 2020-08-25 00,672.7357788085938
34 2020-08-25 01,668.457763671875
34 2020-08-25 02,661.4842529296875
34 2020-08-25 03,656.827880859375
34 2020-08-25 04,650.053955078125
34 2020-08-25 05,654.2735595703125
34 2020-08-25 06,682.0038452148438
34 2020-08-25 07,757.9410400390625
34 2020-08-25 08,839.0792846679688
34 2020-08-25 09,872.9400634765625
34 2020-08-25 10,928.9342041015625
34 2020-08-25 11,1021.251708984375
34 2020-08-25 12,979.2097778320312
34 2020-08-25 13,1050.354736328125
34 2020-08-25 14,1048.4576416015625
34 2020-08-25 15,1093.3251953125
34 2020-08-25 16,1096.9766845703125
34 2020-08-25 17,1150.0673828125
34 2020-08-25 18,1481.0262451171875
34 2020-08-25 19,1539.67236328125
34 2020-08-25 20,1535.4525146484375
34 2020-08-25 21,1258.31201171875
34 2020-08-25 22,1026.638671875
34 2020-08-25 23,697.6795654296875
34 2020-08-26 00,680.2532958984375
34 2020-08-26 01,669.966552734375
34 2020-08-26 02,664.1229248046875
34 2020-08-26 03,657.141357421875
34 2020-08-26 04,650.868408203125
34 2020-08-26 05,651.4036254882812
34 2020-08-26 06,671.9445190429688
34 2020-08-26 07,731.8027954101562
34 2020-08-26 08,803.238525390625
34 2020-08-26 09,851.1707763671875
34 2020-08-26 10,932.4505615234375
34 2020-08-26 11,1034.048583984375
34 2020-08-26 12,986.0341186523438
34 2020-08-26 13,1082.7288818359375
34 2020-08-26 14,1107.85009765625
34 2020-08-26 15,1175.6131591796875
34 2020-08-26 16,1211.75634765625
34 2020-08-26 17,1190.0858154296875
34 2020-08-26 18,1483.5760498046875
34 2020-08-26 19,1506.9871826171875
34 2020-08-26 20,1475.632080078125
34 2020-08-26 21,1221.8214111328125
34 2020-08-26 22,1024.6279296875
34 2020-08-26 23,692.1766357421875
34 2020-08-27 00,698.4044189453125
34 2020-08-27 01,677.7095947265625
34 2020-08-27 02,671.0497436523438
34 2020-08-27 03,664.8773803710938
34 2020-08-27 04,655.0704345703125
34 2020-08-27 05,656.0198974609375
34 2020-08-27 06,676.657470703125
34 2020-08-27 07,712.7359008789062
34 2020-08-27 08,809.9571533203125
34 2020-08-27 09,854.6965942382812
34 2020-08-27 10,897.5015869140625
34 2020-08-27 11,1040.912109375
34 2020-08-27 12,1001.063720703125
34 2020-08-27 13,1100.960205078125
34 2020-08-27 14,1134.250244140625
34 2020-08-27 15,1167.58447265625
34 2020-08-27 16,1208.7562255859375
34 2020-08-27 17,1200.8795166015625
34 2020-08-27 18,1474.2744140625
34 2020-08-27 19,1478.0068359375
34 2020-08-27 20,1454.975341796875
34 2020-08-27 21,1195.668701171875
34 2020-08-27 22,994.9173583984375
34 2020-08-27 23,692.2451171875
34 2020-08-28 00,687.8661499023438
34 2020-08-28 01,677.5609130859375
34 2020-08-28 02,672.5885009765625
34 2020-08-28 03,667.8263549804688
34 2020-08-28 04,660.08251953125
34 2020-08-28 05,661.413818359375
34 2020-08-28 06,682.2054443359375
34 2020-08-28 07,717.7861328125
34 2020-08-28 08,820.2476806640625
34 2020-08-28 09,865.0892944335938
34 2020-08-28 10,882.201171875
34 2020-08-28 11,1052.9498291015625
34 2020-08-28 12,1011.1878662109375
34 2020-08-28 13,1130.05615234375
34 2020-08-28 14,1166.066650390625
34 2020-08-28 15,1183.4881591796875
34 2020-08-28 16,1210.4351806640625
34 2020-08-28 17,1177.40966796875
34 2020-08-28 18,1408.475830078125
34 2020-08-28 19,1410.061279296875
34 2020-08-28 20,1383.78271484375
34 2020-08-28 21,1160.6878662109375
34 2020-08-28 22,1039.576904296875
34 2020-08-28 23,700.0921630859375
34 2020-08-29 00,685.9982299804688
34 2020-08-29 01,678.7977905273438
34 2020-08-29 02,674.5142211914062
34 2020-08-29 03,669.3958740234375
34 2020-08-29 04,663.09228515625
34 2020-08-29 05,663.0076293945312
34 2020-08-29 06,676.512939453125
34 2020-08-29 07,714.6630859375
34 2020-08-29 08,777.7743530273438
34 2020-08-29 09,800.9400024414062
34 2020-08-29 10,848.0587768554688
34 2020-08-29 11,906.2113037109375
34 2020-08-29 12,905.2084350585938
34 2020-08-29 13,940.8250732421875
34 2020-08-29 14,953.4385986328125
34 2020-08-29 15,968.1566162109375
34 2020-08-29 16,983.157470703125
34 2020-08-29 17,989.8195190429688
34 2020-08-29 18,1250.505615234375
34 2020-08-29 19,1320.319091796875
34 2020-08-29 20,1316.83056640625
34 2020-08-29 21,1048.7276611328125
34 2020-08-29 22,902.4984741210938
34 2020-08-29 23,692.8442993164062
34 2020-08-30 00,695.3546142578125
34 2020-08-30 01,691.6586303710938
34 2020-08-30 02,688.4478759765625
34 2020-08-30 03,683.6325073242188
34 2020-08-30 04,678.3472900390625
34 2020-08-30 05,677.6165771484375
34 2020-08-30 06,699.3799438476562
34 2020-08-30 07,730.772216796875
34 2020-08-30 08,784.0277099609375
34 2020-08-30 09,806.9725952148438
34 2020-08-30 10,859.0256958007812
34 2020-08-30 11,920.4395141601562
34 2020-08-30 12,916.9814453125
34 2020-08-30 13,949.3687133789062
34 2020-08-30 14,954.3986206054688
34 2020-08-30 15,971.7235107421875
34 2020-08-30 16,975.5479736328125
34 2020-08-30 17,987.5556640625
34 2020-08-30 18,1268.7059326171875
34 2020-08-30 19,1280.406982421875
34 2020-08-30 20,1244.2447509765625
34 2020-08-30 21,1026.907958984375
34 2020-08-30 22,870.8753051757812
34 2020-08-30 23,703.2401123046875
34 2020-08-31 00,712.2777099609375
34 2020-08-31 01,710.4495849609375
34 2020-08-31 02,706.079345703125
34 2020-08-31 03,702.7727661132812
34 2020-08-31 04,696.98095703125
34 2020-08-31 05,697.7808837890625
34 2020-08-31 06,714.85400390625
34 2020-08-31 07,749.9428100585938
34 2020-08-31 08,800.5866088867188
34 2020-08-31 09,827.946044921875
34 2020-08-31 10,864.9522094726562
34 2020-08-31 11,961.23388671875
34 2020-08-31 12,924.0924072265625
34 2020-08-31 13,999.7008056640625
34 2020-08-31 14,1010.55517578125
34 2020-08-31 15,1035.6728515625
34 2020-08-31 16,1044.6661376953125
34 2020-08-31 17,1049.35302734375
34 2020-08-31 18,1274.447509765625
34 2020-08-31 19,1277.64013671875
34 2020-08-31 20,1235.736328125
34 2020-08-31 21,1074.42236328125
34 2020-08-31 22,868.3243408203125
34 2020-08-31 23,724.5887451171875
35 2020-08-25 00,772.9520263671875
35 2020-08-25 01,751.289794921875
35 2020-08-25 02,736.4877319335938
35 2020-08-25 03,741.6514282226562
35 2020-08-25 04,737.2274169921875
35 2020-08-25 05,755.5467529296875
35 2020-08-25 06,819.4264526367188
35 2020-08-25 07,1458.1192626953125
35 2020-08-25 08,2623.044677734375
35 2020-08-25 09,3760.00634765625
35 2020-08-25 10,4063.623046875
35 2020-08-25 11,4197.71728515625
35 2020-08-25 12,4254.125
35 2020-08-25 13,4522.0263671875
35 2020-08-25 14,4623.1044921875
35 2020-08-25 15,4633.1611328125
35 2020-08-25 16,4278.01318359375
35 2020-08-25 17,3649.44384765625
35 2020-08-25 18,2381.125244140625
35 2020-08-25 19,1630.74853515625
35 2020-08-25 20,1337.0186767578125
35 2020-08-25 21,1108.2799072265625
35 2020-08-25 22,975.1201171875
35 2020-08-25 23,883.343017578125
35 2020-08-26 00,846.7847290039062
35 2020-08-26 01,816.7360229492188
35 2020-08-26 02,801.1873779296875
35 2020-08-26 03,803.1461181640625
35 2020-08-26 04,796.243408203125
35 2020-08-26 05,813.1142578125
35 2020-08-26 06,899.5914916992188
35 2020-08-26 07,1596.085205078125
35 2020-08-26 08,2835.376953125
35 2020-08-26 09,4071.69873046875
35 2020-08-26 10,4311.42041015625
35 2020-08-26 11,4440.576171875
35 2020-08-26 12,4490.7783203125
35 2020-08-26 13,4780.75634765625
35 2020-08-26 14,4870.9306640625
35 2020-08-26 15,4916.01806640625
35 2020-08-26 16,4534.4833984375
35 2020-08-26 17,3848.51416015625
35 2020-08-26 18,2438.768310546875
35 2020-08-26 19,1618.5450439453125
35 2020-08-26 20,1352.61572265625
35 2020-08-26 21,1151.5062255859375
35 2020-08-26 22,1013.087158203125
35 2020-08-26 23,915.04833984375
35 2020-08-27 00,849.82275390625
35 2020-08-27 01,823.3643798828125
35 2020-08-27 02,801.7572631835938
35 2020-08-27 03,801.4646606445312
35 2020-08-27 04,787.5596313476562
35 2020-08-27 05,787.58740234375
35 2020-08-27 06,877.1174926757812
35 2020-08-27 07,1493.2474365234375
35 2020-08-27 08,2526.191162109375
35 2020-08-27 09,3737.716796875
35 2020-08-27 10,4108.4951171875
35 2020-08-27 11,4167.62109375
35 2020-08-27 12,3880.356201171875
35 2020-08-27 13,4281.9521484375
35 2020-08-27 14,4326.87158203125
35 2020-08-27 15,4197.94580078125
35 2020-08-27 16,4144.873046875
35 2020-08-27 17,3520.83203125
35 2020-08-27 18,2252.918212890625
35 2020-08-27 19,1509.0858154296875
35 2020-08-27 20,1221.5042724609375
35 2020-08-27 21,1081.449462890625
35 2020-08-27 22,975.2713012695312
35 2020-08-27 23,892.6841430664062
35 2020-08-28 00,861.3248291015625
35 2020-08-28 01,829.9228515625
35 2020-08-28 02,814.8956909179688
35 2020-08-28 03,809.7010498046875
35 2020-08-28 04,792.59375
35 2020-08-28 05,803.8126220703125
35 2020-08-28 06,906.2890014648438
35 2020-08-28 07,1546.3177490234375
35 2020-08-28 08,2736.71533203125
35 2020-08-28 09,3976.01904296875
35 2020-08-28 10,4376.1875
35 2020-08-28 11,4447.08984375
35 2020-08-28 12,4242.59375
35 2020-08-28 13,4623.7412109375
35 2020-08-28 14,4580.2529296875
35 2020-08-28 15,4420.8251953125
35 2020-08-28 16,4205.40234375
35 2020-08-28 17,3455.876953125
35 2020-08-28 18,2184.654052734375
35 2020-08-28 19,1417.3870849609375
35 2020-08-28 20,1179.6278076171875
35 2020-08-28 21,1052.0614013671875
35 2020-08-28 22,947.5756225585938
35 2020-08-28 23,875.6800537109375
35 2020-08-29 00,786.5655517578125
35 2020-08-29 01,767.4351806640625
35 2020-08-29 02,758.695068359375
35 2020-08-29 03,751.5318603515625
35 2020-08-29 04,745.5184326171875
35 2020-08-29 05,740.4481201171875
35 2020-08-29 06,789.4058837890625
35 2020-08-29 07,1041.441650390625
35 2020-08-29 08,1302.429931640625
35 2020-08-29 09,1802.231689453125
35 2020-08-29 10,2140.791748046875
35 2020-08-29 11,2147.699462890625
35 2020-08-29 12,1767.461181640625
35 2020-08-29 13,2017.365234375
35 2020-08-29 14,1600.5833740234375
35 2020-08-29 15,1526.5072021484375
35 2020-08-29 16,1181.8876953125
35 2020-08-29 17,1122.306640625
35 2020-08-29 18,1044.27490234375
35 2020-08-29 19,1001.44482421875
35 2020-08-29 20,932.7972412109375
35 2020-08-29 21,877.7002563476562
35 2020-08-29 22,835.2274169921875
35 2020-08-29 23,786.9246826171875
35 2020-08-30 00,685.1282958984375
35 2020-08-30 01,662.754638671875
35 2020-08-30 02,651.1416015625
35 2020-08-30 03,638.859619140625
35 2020-08-30 04,637.5205078125
35 2020-08-30 05,641.9259033203125
35 2020-08-30 06,660.5933837890625
35 2020-08-30 07,711.16259765625
35 2020-08-30 08,815.8780517578125
35 2020-08-30 09,879.11328125
35 2020-08-30 10,935.2332153320312
35 2020-08-30 11,967.7672119140625
35 2020-08-30 12,960.2664184570312
35 2020-08-30 13,1023.433837890625
35 2020-08-30 14,1043.6749267578125
35 2020-08-30 15,1092.357421875
35 2020-08-30 16,1094.0950927734375
35 2020-08-30 17,1070.297607421875
35 2020-08-30 18,1026.9088134765625
35 2020-08-30 19,988.6497802734375
35 2020-08-30 20,947.6657104492188
35 2020-08-30 21,907.0662841796875
35 2020-08-30 22,859.8548583984375
35 2020-08-30 23,818.9893798828125
35 2020-08-31 00,729.885498046875
35 2020-08-31 01,696.4024658203125
35 2020-08-31 02,663.840576171875
35 2020-08-31 03,670.364501953125
35 2020-08-31 04,686.4713134765625
35 2020-08-31 05,728.4661865234375
35 2020-08-31 06,856.741455078125
35 2020-08-31 07,1537.944091796875
35 2020-08-31 08,2800.430908203125
35 2020-08-31 09,4238.28173828125
35 2020-08-31 10,4522.58935546875
35 2020-08-31 11,4608.59716796875
35 2020-08-31 12,4404.111328125
35 2020-08-31 13,4968.18115234375
35 2020-08-31 14,5046.23779296875
35 2020-08-31 15,5004.6259765625
35 2020-08-31 16,4706.54541015625
35 2020-08-31 17,3915.183349609375
35 2020-08-31 18,2573.22607421875
35 2020-08-31 19,1756.04638671875
35 2020-08-31 20,1395.8004150390625
35 2020-08-31 21,1169.11669921875
35 2020-08-31 22,1049.176513671875
35 2020-08-31 23,963.4030151367188
36 2020-08-25 00,1102.90087890625
36 2020-08-25 01,1105.3382568359375
36 2020-08-25 02,1117.7078857421875
36 2020-08-25 03,1084.089111328125
36 2020-08-25 04,1084.974365234375
36 2020-08-25 05,1086.6109619140625
36 2020-08-25 06,1096.3035888671875
36 2020-08-25 07,1140.9111328125
36 2020-08-25 08,1224.689208984375
36 2020-08-25 09,1547.9932861328125
36 2020-08-25 10,1612.8009033203125
36 2020-08-25 11,1619.538330078125
36 2020-08-25 12,1631.743896484375
36 2020-08-25 13,1635.9261474609375
36 2020-08-25 14,1616.9666748046875
36 2020-08-25 15,1589.62451171875
36 2020-08-25 16,1565.1175537109375
36 2020-08-25 17,1529.556884765625
36 2020-08-25 18,1410.52685546875
36 2020-08-25 19,1187.496337890625
36 2020-08-25 20,1172.637451171875
36 2020-08-25 21,1111.1405029296875
36 2020-08-25 22,1098.337890625
36 2020-08-25 23,1075.6357421875
36 2020-08-26 00,1100.208984375
36 2020-08-26 01,1099.513916015625
36 2020-08-26 02,1113.39794921875
36 2020-08-26 03,1070.2503662109375
36 2020-08-26 04,1084.9708251953125
36 2020-08-26 05,1088.6676025390625
36 2020-08-26 06,1095.9549560546875
36 2020-08-26 07,1118.9581298828125
36 2020-08-26 08,1160.29736328125
36 2020-08-26 09,1401.87158203125
36 2020-08-26 10,1546.634765625
36 2020-08-26 11,1578.957763671875
36 2020-08-26 12,1596.799072265625
36 2020-08-26 13,1597.7813720703125
36 2020-08-26 14,1581.7916259765625
36 2020-08-26 15,1564.4422607421875
36 2020-08-26 16,1543.0234375
36 2020-08-26 17,1502.3076171875
36 2020-08-26 18,1357.103515625
36 2020-08-26 19,1117.9713134765625
36 2020-08-26 20,1120.6904296875
36 2020-08-26 21,1079.6790771484375
36 2020-08-26 22,1092.021240234375
36 2020-08-26 23,1080.073974609375
36 2020-08-27 00,1133.22998046875
36 2020-08-27 01,1125.0885009765625
36 2020-08-27 02,1127.72216796875
36 2020-08-27 03,1086.05126953125
36 2020-08-27 04,1091.7239990234375
36 2020-08-27 05,1100.3843994140625
36 2020-08-27 06,1111.2572021484375
36 2020-08-27 07,1140.1103515625
36 2020-08-27 08,1194.0628662109375
36 2020-08-27 09,1492.32421875
36 2020-08-27 10,1589.437744140625
36 2020-08-27 11,1616.81005859375
36 2020-08-27 12,1629.840576171875
36 2020-08-27 13,1629.5482177734375
36 2020-08-27 14,1620.0294189453125
36 2020-08-27 15,1606.5504150390625
36 2020-08-27 16,1579.6080322265625
36 2020-08-27 17,1549.333740234375
36 2020-08-27 18,1418.4931640625
36 2020-08-27 19,1188.8896484375
36 2020-08-27 20,1180.5
36 2020-08-27 21,1128.88134765625
36 2020-08-27 22,1124.0374755859375
36 2020-08-27 23,1108.6231689453125
36 2020-08-28 00,1135.78125
36 2020-08-28 01,1132.1136474609375
36 2020-08-28 02,1136.0408935546875
36 2020-08-28 03,1096.569091796875
