num_date_time,answer
27 2020-08-25 12,1367.3880615234375
27 2020-08-25 13,1430.3563232421875
27 2020-08-25 14,1474.94677734375
27 2020-08-25 15,1465.4656982421875
27 2020-08-25 16,1438.573974609375
27 2020-08-25 17,1331.0087890625
27 2020-08-25 18,1038.286865234375
27 2020-08-25 19,1036.113525390625
27 2020-08-25 20,1041.912353515625
27 2020-08-25 21,937.426513671875
27 2020-08-25 22,885.4124145507812
27 2020-08-25 23,786.5048828125
27 2020-08-26 00,835.2713012695312
27 2020-08-26 01,824.6264038085938
27 2020-08-26 02,769.8178100585938
27 2020-08-26 03,707.6029663085938
27 2020-08-26 04,679.7568359375
27 2020-08-26 05,628.2802124023438
27 2020-08-26 06,592.8587036132812
27 2020-08-26 07,535.9489135742188
27 2020-08-26 08,843.3184814453125
27 2020-08-26 09,1366.100830078125
27 2020-08-26 10,1418.364990234375
27 2020-08-26 11,1421.14794921875
27 2020-08-26 12,1439.43115234375
27 2020-08-26 13,1515.358154296875
27 2020-08-26 14,1563.364990234375
27 2020-08-26 15,1551.2467041015625
27 2020-08-26 16,1526.8388671875
27 2020-08-26 17,1363.1239013671875
27 2020-08-26 18,1040.2459716796875
27 2020-08-26 19,1022.2052612304688
27 2020-08-26 20,1021.139404296875
27 2020-08-26 21,925.9617919921875
27 2020-08-26 22,864.5902099609375
27 2020-08-26 23,768.4880981445312
27 2020-08-27 00,791.7288818359375
27 2020-08-27 01,772.0706787109375
27 2020-08-27 02,721.6738891601562
27 2020-08-27 03,676.5540161132812
27 2020-08-27 04,665.670654296875
27 2020-08-27 05,627.4781494140625
27 2020-08-27 06,592.3172607421875
27 2020-08-27 07,539.2457275390625
27 2020-08-27 08,855.7007446289062
27 2020-08-27 09,1433.2366943359375
27 2020-08-27 10,1499.9727783203125
27 2020-08-27 11,1506.52392578125
27 2020-08-27 12,1519.120361328125
27 2020-08-27 13,1590.74267578125
27 2020-08-27 14,1645.9613037109375
27 2020-08-27 15,1588.1290283203125
27 2020-08-27 16,1594.190185546875
27 2020-08-27 17,1393.70947265625
27 2020-08-27 18,998.7474975585938
27 2020-08-27 19,974.421142578125
27 2020-08-27 20,968.2738647460938
27 2020-08-27 21,895.8514404296875
27 2020-08-27 22,855.3781127929688
27 2020-08-27 23,777.3717041015625
27 2020-08-28 00,801.75244140625
27 2020-08-28 01,784.6354370117188
27 2020-08-28 02,742.0091552734375
27 2020-08-28 03,687.04638671875
27 2020-08-28 04,669.8276977539062
27 2020-08-28 05,618.8468627929688
27 2020-08-28 06,575.9397583007812
27 2020-08-28 07,519.3670043945312
27 2020-08-28 08,831.3126831054688
27 2020-08-28 09,1356.12841796875
27 2020-08-28 10,1540.2353515625
27 2020-08-28 11,1556.7979736328125
27 2020-08-28 12,1543.8515625
27 2020-08-28 13,1665.086669921875
27 2020-08-28 14,1737.885498046875
27 2020-08-28 15,1652.4759521484375
27 2020-08-28 16,1601.07470703125
27 2020-08-28 17,1352.48095703125
27 2020-08-28 18,958.3607177734375
27 2020-08-28 19,915.1019897460938
27 2020-08-28 20,887.338623046875
27 2020-08-28 21,832.802001953125
27 2020-08-28 22,811.5493774414062
27 2020-08-28 23,750.1718139648438
27 2020-08-29 00,693.7327880859375
27 2020-08-29 01,680.721435546875
27 2020-08-29 02,665.5267333984375
27 2020-08-29 03,644.752197265625
27 2020-08-29 04,634.753173828125
27 2020-08-29 05,606.9703369140625
27 2020-08-29 06,588.8494262695312
27 2020-08-29 07,419.9443664550781
27 2020-08-29 08,254.0458984375
27 2020-08-29 09,234.933837890625
27 2020-08-29 10,251.057373046875
27 2020-08-29 11,283.6654052734375
27 2020-08-29 12,315.674072265625
27 2020-08-29 13,304.376220703125
27 2020-08-29 14,313.23431396484375
27 2020-08-29 15,319.6209716796875
27 2020-08-29 16,379.7749328613281
27 2020-08-29 17,421.4861145019531
27 2020-08-29 18,695.407958984375
27 2020-08-29 19,728.343505859375
27 2020-08-29 20,731.787109375
27 2020-08-29 21,706.3425903320312
27 2020-08-29 22,695.4771728515625
27 2020-08-29 23,663.7605590820312
27 2020-08-30 00,656.048095703125
27 2020-08-30 01,653.787841796875
27 2020-08-30 02,642.3187866210938
27 2020-08-30 03,616.2691040039062
27 2020-08-30 04,594.46533203125
27 2020-08-30 05,554.8665771484375
27 2020-08-30 06,511.2998046875
27 2020-08-30 07,383.6756591796875
27 2020-08-30 08,224.3551025390625
27 2020-08-30 09,235.326904296875
27 2020-08-30 10,264.02178955078125
27 2020-08-30 11,293.6395263671875
27 2020-08-30 12,350.0863037109375
27 2020-08-30 13,376.6743469238281
27 2020-08-30 14,425.224853515625
27 2020-08-30 15,473.1787414550781
27 2020-08-30 16,556.38916015625
27 2020-08-30 17,567.4463500976562
27 2020-08-30 18,787.062255859375
27 2020-08-30 19,774.29833984375
27 2020-08-30 20,762.4032592773438
27 2020-08-30 21,730.9140625
27 2020-08-30 22,719.4207763671875
27 2020-08-30 23,681.9036254882812
27 2020-08-31 00,743.4478759765625
27 2020-08-31 01,731.474609375
27 2020-08-31 02,708.3289794921875
27 2020-08-31 03,683.0146484375
27 2020-08-31 04,657.5064086914062
27 2020-08-31 05,606.0709838867188
27 2020-08-31 06,585.9149780273438
27 2020-08-31 07,585.107421875
27 2020-08-31 08,901.6665649414062
27 2020-08-31 09,1452.491943359375
27 2020-08-31 10,1567.7381591796875
27 2020-08-31 11,1587.7061767578125
27 2020-08-31 12,1610.523193359375
27 2020-08-31 13,1691.0458984375
27 2020-08-31 14,1726.0615234375
27 2020-08-31 15,1640.3487548828125
27 2020-08-31 16,1697.8177490234375
27 2020-08-31 17,1418.88427734375
27 2020-08-31 18,1102.2542724609375
27 2020-08-31 19,1055.68017578125
27 2020-08-31 20,1066.4398193359375
27 2020-08-31 21,992.1468505859375
27 2020-08-31 22,938.161865234375
27 2020-08-31 23,863.0802001953125
28 2020-08-25 00,1895.617431640625
28 2020-08-25 01,1784.0975341796875
28 2020-08-25 02,1748.9638671875
28 2020-08-25 03,1811.1553955078125
28 2020-08-25 04,1802.6671142578125
28 2020-08-25 05,1881.810546875
28 2020-08-25 06,2026.729736328125
28 2020-08-25 07,2236.43408203125
28 2020-08-25 08,2500.752685546875
28 2020-08-25 09,2731.608642578125
28 2020-08-25 10,2983.548583984375
28 2020-08-25 11,3092.3115234375
28 2020-08-25 12,3139.618408203125
28 2020-08-25 13,3185.701416015625
28 2020-08-25 14,3171.350830078125
28 2020-08-25 15,3199.10498046875
28 2020-08-25 16,3143.802734375
28 2020-08-25 17,3155.248291015625
28 2020-08-25 18,3106.86328125
28 2020-08-25 19,3085.3046875
28 2020-08-25 20,2932.250244140625
28 2020-08-25 21,2802.300048828125
28 2020-08-25 22,2268.662841796875
28 2020-08-25 23,2132.7080078125
28 2020-08-26 00,1898.9990234375
28 2020-08-26 01,1799.54736328125
28 2020-08-26 02,1759.4306640625
28 2020-08-26 03,1818.576416015625
28 2020-08-26 04,1808.931884765625
28 2020-08-26 05,1891.6669921875
28 2020-08-26 06,2035.410400390625
28 2020-08-26 07,2247.841064453125
28 2020-08-26 08,2493.048583984375
28 2020-08-26 09,2702.127685546875
28 2020-08-26 10,2929.236328125
28 2020-08-26 11,3043.789306640625
28 2020-08-26 12,3086.107177734375
28 2020-08-26 13,3113.5966796875
28 2020-08-26 14,3100.257568359375
28 2020-08-26 15,3083.816162109375
28 2020-08-26 16,3015.5361328125
28 2020-08-26 17,3075.760498046875
28 2020-08-26 18,3030.698486328125
28 2020-08-26 19,2979.141845703125
28 2020-08-26 20,2861.815185546875
28 2020-08-26 21,2726.31640625
28 2020-08-26 22,2199.2255859375
28 2020-08-26 23,2074.318359375
28 2020-08-27 00,1916.4345703125
28 2020-08-27 01,1809.435546875
28 2020-08-27 02,1755.68310546875
28 2020-08-27 03,1796.27734375
28 2020-08-27 04,1781.9840087890625
28 2020-08-27 05,1856.235595703125
28 2020-08-27 06,1998.898681640625
28 2020-08-27 07,2202.672119140625
28 2020-08-27 08,2407.278076171875
28 2020-08-27 09,2594.267333984375
28 2020-08-27 10,2764.9228515625
28 2020-08-27 11,2877.57763671875
28 2020-08-27 12,2897.287353515625
28 2020-08-27 13,2915.068115234375
28 2020-08-27 14,2926.91015625
28 2020-08-27 15,2903.689453125
28 2020-08-27 16,2879.24462890625
28 2020-08-27 17,2946.118896484375
28 2020-08-27 18,2920.625732421875
28 2020-08-27 19,2854.143310546875
28 2020-08-27 20,2759.180908203125
28 2020-08-27 21,2658.920166015625
28 2020-08-27 22,2160.56689453125
28 2020-08-27 23,2056.14599609375
28 2020-08-28 00,1891.1197509765625
28 2020-08-28 01,1776.291259765625
28 2020-08-28 02,1741.07470703125
28 2020-08-28 03,1808.8165283203125
28 2020-08-28 04,1797.895263671875
28 2020-08-28 05,1873.7587890625
28 2020-08-28 06,2009.4244384765625
28 2020-08-28 07,2223.8154296875
28 2020-08-28 08,2449.07421875
28 2020-08-28 09,2654.0048828125
28 2020-08-28 10,2865.571044921875
28 2020-08-28 11,2974.736328125
28 2020-08-28 12,3009.218017578125
28 2020-08-28 13,3042.2958984375
28 2020-08-28 14,3028.796630859375
28 2020-08-28 15,3052.64453125
28 2020-08-28 16,2982.86279296875
28 2020-08-28 17,3007.03466796875
28 2020-08-28 18,2956.00732421875
28 2020-08-28 19,2894.986328125
28 2020-08-28 20,2775.134765625
28 2020-08-28 21,2652.69482421875
28 2020-08-28 22,2159.08544921875
28 2020-08-28 23,2057.43701171875
28 2020-08-29 00,1901.3428955078125
28 2020-08-29 01,1768.7220458984375
28 2020-08-29 02,1731.0921630859375
28 2020-08-29 03,1787.628662109375
28 2020-08-29 04,1766.1163330078125
28 2020-08-29 05,1863.54638671875
28 2020-08-29 06,1987.22607421875
28 2020-08-29 07,2178.7861328125
28 2020-08-29 08,2420.35107421875
28 2020-08-29 09,2662.06591796875
28 2020-08-29 10,2882.114501953125
28 2020-08-29 11,2960.9765625
28 2020-08-29 12,2988.35546875
28 2020-08-29 13,3009.419921875
28 2020-08-29 14,2993.659423828125
28 2020-08-29 15,2989.06298828125
28 2020-08-29 16,2927.310546875
28 2020-08-29 17,2956.54541015625
28 2020-08-29 18,2911.624755859375
28 2020-08-29 19,2873.296630859375
28 2020-08-29 20,2747.424560546875
28 2020-08-29 21,2663.524169921875
28 2020-08-29 22,2195.22900390625
28 2020-08-29 23,2087.494873046875
28 2020-08-30 00,1914.1337890625
28 2020-08-30 01,1797.5306396484375
28 2020-08-30 02,1755.7646484375
28 2020-08-30 03,1801.0347900390625
28 2020-08-30 04,1778.97509765625
28 2020-08-30 05,1870.77978515625
28 2020-08-30 06,2002.8990478515625
28 2020-08-30 07,2188.11376953125
28 2020-08-30 08,2440.3837890625
28 2020-08-30 09,2678.70703125
28 2020-08-30 10,2895.811279296875
28 2020-08-30 11,2965.42822265625
28 2020-08-30 12,2998.611328125
28 2020-08-30 13,3022.9150390625
28 2020-08-30 14,3001.51904296875
28 2020-08-30 15,3007.720947265625
28 2020-08-30 16,2940.05078125
28 2020-08-30 17,2944.12646484375
28 2020-08-30 18,2873.955078125
28 2020-08-30 19,2824.65283203125
28 2020-08-30 20,2684.728759765625
28 2020-08-30 21,2574.90087890625
28 2020-08-30 22,2095.34912109375
28 2020-08-30 23,1991.18896484375
28 2020-08-31 00,1855.43408203125
28 2020-08-31 01,1759.797607421875
28 2020-08-31 02,1721.0194091796875
28 2020-08-31 03,1765.76513671875
28 2020-08-31 04,1761.088134765625
28 2020-08-31 05,1827.796875
28 2020-08-31 06,1939.3680419921875
28 2020-08-31 07,2103.96484375
28 2020-08-31 08,2320.2666015625
28 2020-08-31 09,2532.751220703125
28 2020-08-31 10,2702.6806640625
28 2020-08-31 11,2786.8994140625
28 2020-08-31 12,2797.056640625
28 2020-08-31 13,2816.23095703125
28 2020-08-31 14,2840.664794921875
28 2020-08-31 15,2845.86083984375
28 2020-08-31 16,2811.90478515625
28 2020-08-31 17,2830.032470703125
28 2020-08-31 18,2778.60205078125
28 2020-08-31 19,2740.988525390625
28 2020-08-31 20,2585.088134765625
28 2020-08-31 21,2413.358154296875
28 2020-08-31 22,1982.0709228515625
28 2020-08-31 23,1915.396728515625
29 2020-08-25 00,485.3427429199219
29 2020-08-25 01,455.04986572265625
29 2020-08-25 02,437.32318115234375
29 2020-08-25 03,437.517333984375
29 2020-08-25 04,496.06591796875
29 2020-08-25 05,733.4701538085938
29 2020-08-25 06,957.3515014648438
29 2020-08-25 07,1051.91650390625
29 2020-08-25 08,1185.1160888671875
29 2020-08-25 09,1289.1669921875
29 2020-08-25 10,1265.951904296875
29 2020-08-25 11,1283.6295166015625
29 2020-08-25 12,1293.63671875
29 2020-08-25 13,1273.1295166015625
29 2020-08-25 14,1247.0709228515625
29 2020-08-25 15,1221.3935546875
29 2020-08-25 16,1230.6387939453125
29 2020-08-25 17,1250.066162109375
29 2020-08-25 18,1172.4622802734375
29 2020-08-25 19,1110.7039794921875
29 2020-08-25 20,1048.553466796875
29 2020-08-25 21,910.7528076171875
29 2020-08-25 22,575.6796875
29 2020-08-25 23,548.318115234375
29 2020-08-26 00,494.4579772949219
29 2020-08-26 01,469.5586242675781
29 2020-08-26 02,458.464599609375
29 2020-08-26 03,458.5759582519531
29 2020-08-26 04,516.7631225585938
29 2020-08-26 05,760.8947143554688
29 2020-08-26 06,996.066162109375
29 2020-08-26 07,1055.082275390625
29 2020-08-26 08,1195.629638671875
29 2020-08-26 09,1298.9090576171875
29 2020-08-26 10,1277.033935546875
29 2020-08-26 11,1298.0509033203125
29 2020-08-26 12,1303.32666015625
29 2020-08-26 13,1276.37939453125
29 2020-08-26 14,1272.111328125
29 2020-08-26 15,1247.0648193359375
29 2020-08-26 16,1257.7081298828125
29 2020-08-26 17,1293.1146240234375
29 2020-08-26 18,1195.3375244140625
29 2020-08-26 19,1113.35791015625
29 2020-08-26 20,1035.14404296875
29 2020-08-26 21,892.8323974609375
29 2020-08-26 22,547.9829711914062
29 2020-08-26 23,535.1052856445312
29 2020-08-27 00,495.61041259765625
29 2020-08-27 01,465.36968994140625
29 2020-08-27 02,451.1837463378906
29 2020-08-27 03,451.5743713378906
29 2020-08-27 04,508.1448059082031
29 2020-08-27 05,748.4886474609375
29 2020-08-27 06,986.4069213867188
29 2020-08-27 07,1050.21728515625
29 2020-08-27 08,1163.4384765625
29 2020-08-27 09,1244.69775390625
29 2020-08-27 10,1229.53515625
29 2020-08-27 11,1264.1993408203125
29 2020-08-27 12,1268.8887939453125
29 2020-08-27 13,1264.426513671875
29 2020-08-27 14,1269.1622314453125
29 2020-08-27 15,1239.37744140625
29 2020-08-27 16,1251.6201171875
29 2020-08-27 17,1269.298095703125
29 2020-08-27 18,1208.21435546875
29 2020-08-27 19,1119.113525390625
29 2020-08-27 20,1042.6748046875
29 2020-08-27 21,889.56787109375
29 2020-08-27 22,558.6485595703125
29 2020-08-27 23,543.7200927734375
29 2020-08-28 00,490.71722412109375
29 2020-08-28 01,462.5672302246094
29 2020-08-28 02,444.67041015625
29 2020-08-28 03,443.9896240234375
29 2020-08-28 04,500.6852722167969
29 2020-08-28 05,733.3200073242188
29 2020-08-28 06,964.8665161132812
29 2020-08-28 07,1033.0299072265625
29 2020-08-28 08,1149.6259765625
29 2020-08-28 09,1235.32080078125
29 2020-08-28 10,1208.7574462890625
29 2020-08-28 11,1224.1005859375
29 2020-08-28 12,1244.334716796875
29 2020-08-28 13,1238.164306640625
29 2020-08-28 14,1237.69482421875
29 2020-08-28 15,1225.1785888671875
29 2020-08-28 16,1233.038330078125
29 2020-08-28 17,1250.666748046875
29 2020-08-28 18,1186.6212158203125
29 2020-08-28 19,1102.578857421875
29 2020-08-28 20,1024.293212890625
29 2020-08-28 21,882.39111328125
29 2020-08-28 22,547.85546875
29 2020-08-28 23,530.21826171875
29 2020-08-29 00,491.9449768066406
29 2020-08-29 01,458.7869567871094
29 2020-08-29 02,444.35687255859375
29 2020-08-29 03,445.53326416015625
29 2020-08-29 04,496.87127685546875
29 2020-08-29 05,720.4423828125
29 2020-08-29 06,958.5406494140625
29 2020-08-29 07,1036.730224609375
29 2020-08-29 08,1156.5146484375
29 2020-08-29 09,1240.43798828125
29 2020-08-29 10,1217.809326171875
29 2020-08-29 11,1217.1640625
29 2020-08-29 12,1214.9783935546875
29 2020-08-29 13,1181.8248291015625
29 2020-08-29 14,1163.81591796875
29 2020-08-29 15,1144.46435546875
29 2020-08-29 16,1147.320556640625
29 2020-08-29 17,1155.143310546875
29 2020-08-29 18,1100.79638671875
29 2020-08-29 19,1069.276611328125
29 2020-08-29 20,1018.0349731445312
29 2020-08-29 21,879.1360473632812
29 2020-08-29 22,551.9290771484375
29 2020-08-29 23,536.6844482421875
29 2020-08-30 00,493.6198425292969
29 2020-08-30 01,459.8614807128906
29 2020-08-30 02,451.68939208984375
29 2020-08-30 03,454.238037109375
29 2020-08-30 04,502.33544921875
29 2020-08-30 05,700.7177734375
29 2020-08-30 06,945.9368896484375
29 2020-08-30 07,1021.9664916992188
29 2020-08-30 08,1137.77392578125
29 2020-08-30 09,1219.4847412109375
29 2020-08-30 10,1188.9248046875
29 2020-08-30 11,1193.020263671875
29 2020-08-30 12,1201.2174072265625
29 2020-08-30 13,1178.1253662109375
29 2020-08-30 14,1156.458740234375
29 2020-08-30 15,1140.9566650390625
29 2020-08-30 16,1153.6492919921875
29 2020-08-30 17,1180.904052734375
29 2020-08-30 18,1119.60107421875
29 2020-08-30 19,1056.09521484375
29 2020-08-30 20,994.4249267578125
29 2020-08-30 21,848.784423828125
29 2020-08-30 22,535.2221069335938
29 2020-08-30 23,524.373291015625
29 2020-08-31 00,481.6734924316406
29 2020-08-31 01,456.309326171875
29 2020-08-31 02,444.6985778808594
29 2020-08-31 03,446.395751953125
29 2020-08-31 04,496.80487060546875
29 2020-08-31 05,699.439697265625
29 2020-08-31 06,918.67578125
29 2020-08-31 07,973.3901977539062
29 2020-08-31 08,1075.401611328125
29 2020-08-31 09,1147.5555419921875
29 2020-08-31 10,1137.6783447265625
29 2020-08-31 11,1155.3751220703125
29 2020-08-31 12,1165.4669189453125
29 2020-08-31 13,1166.68798828125
29 2020-08-31 14,1170.0340576171875
29 2020-08-31 15,1152.2733154296875
29 2020-08-31 16,1170.881103515625
29 2020-08-31 17,1185.9549560546875
29 2020-08-31 18,1130.68896484375
29 2020-08-31 19,1051.4326171875
29 2020-08-31 20,977.3434448242188
29 2020-08-31 21,842.2948608398438
29 2020-08-31 22,539.7972412109375
29 2020-08-31 23,529.588134765625
30 2020-08-25 00,5683.0478515625
30 2020-08-25 01,5359.03466796875
30 2020-08-25 02,5208.95947265625
30 2020-08-25 03,5115.9736328125
30 2020-08-25 04,5083.005859375
30 2020-08-25 05,5232.966796875
30 2020-08-25 06,5429.908203125
30 2020-08-25 07,5728.47265625
30 2020-08-25 08,6317.13671875
30 2020-08-25 09,7160.9150390625
30 2020-08-25 10,8234.6474609375
30 2020-08-25 11,8442.37109375
30 2020-08-25 12,8588.8564453125
30 2020-08-25 13,8659.6923828125
30 2020-08-25 14,8420.0615234375
30 2020-08-25 15,8409.689453125
30 2020-08-25 16,8258.3857421875
30 2020-08-25 17,8419.091796875
30 2020-08-25 18,8337.287109375
30 2020-08-25 19,7457.04443359375
30 2020-08-25 20,7371.92529296875
30 2020-08-25 21,7115.22705078125
30 2020-08-25 22,6492.451171875
30 2020-08-25 23,6109.15478515625
30 2020-08-26 00,5760.1845703125
30 2020-08-26 01,5453.12158203125
30 2020-08-26 02,5286.61865234375
30 2020-08-26 03,5139.1904296875
30 2020-08-26 04,5083.2626953125
30 2020-08-26 05,5262.474609375
30 2020-08-26 06,5453.64892578125
30 2020-08-26 07,5769.31884765625
30 2020-08-26 08,6239.30712890625
30 2020-08-26 09,6887.748046875
30 2020-08-26 10,7788.72802734375
30 2020-08-26 11,7960.39892578125
30 2020-08-26 12,7975.91552734375
30 2020-08-26 13,8077.09423828125
30 2020-08-26 14,8027.7578125
30 2020-08-26 15,8095.94189453125
30 2020-08-26 16,8033.40869140625
30 2020-08-26 17,8137.7900390625
30 2020-08-26 18,8053.03076171875
30 2020-08-26 19,7159.18798828125
30 2020-08-26 20,7172.68310546875
30 2020-08-26 21,6778.35595703125
30 2020-08-26 22,6246.330078125
30 2020-08-26 23,5904.61767578125
30 2020-08-27 00,5672.3251953125
30 2020-08-27 01,5363.513671875
30 2020-08-27 02,5236.779296875
30 2020-08-27 03,5165.48681640625
30 2020-08-27 04,5134.16064453125
30 2020-08-27 05,5262.04052734375
30 2020-08-27 06,5440.05859375
30 2020-08-27 07,5677.90185546875
30 2020-08-27 08,6120.6591796875
30 2020-08-27 09,6689.56494140625
30 2020-08-27 10,7606.84814453125
30 2020-08-27 11,7847.16015625
30 2020-08-27 12,7976.64306640625
30 2020-08-27 13,8057.16015625
30 2020-08-27 14,8057.125
30 2020-08-27 15,8152.7001953125
30 2020-08-27 16,7999.861328125
30 2020-08-27 17,8105.0166015625
30 2020-08-27 18,8022.88427734375
30 2020-08-27 19,7315.01171875
30 2020-08-27 20,7226.470703125
30 2020-08-27 21,6887.6552734375
30 2020-08-27 22,6379.45263671875
30 2020-08-27 23,6046.578125
30 2020-08-28 00,5695.1748046875
30 2020-08-28 01,5374.2021484375
30 2020-08-28 02,5237.69873046875
30 2020-08-28 03,5171.642578125
30 2020-08-28 04,5137.33203125
30 2020-08-28 05,5258.84912109375
30 2020-08-28 06,5437.228515625
30 2020-08-28 07,5691.599609375
30 2020-08-28 08,6189.69189453125
30 2020-08-28 09,6881.11181640625
30 2020-08-28 10,7786.75341796875
30 2020-08-28 11,7978.662109375
30 2020-08-28 12,8127.375
30 2020-08-28 13,8231.8916015625
30 2020-08-28 14,8196.728515625
30 2020-08-28 15,8329.2568359375
30 2020-08-28 16,8171.6328125
30 2020-08-28 17,8231.8662109375
30 2020-08-28 18,8101.29638671875
30 2020-08-28 19,7461.119140625
30 2020-08-28 20,7258.40966796875
30 2020-08-28 21,6953.44580078125
30 2020-08-28 22,6407.68359375
30 2020-08-28 23,6055.6474609375
30 2020-08-29 00,5672.72119140625
30 2020-08-29 01,5370.44287109375
30 2020-08-29 02,5217.87890625
30 2020-08-29 03,5128.486328125
30 2020-08-29 04,5077.0478515625
30 2020-08-29 05,5205.14306640625
30 2020-08-29 06,5367.0
30 2020-08-29 07,5575.111328125
30 2020-08-29 08,6023.326171875
30 2020-08-29 09,6674.96435546875
30 2020-08-29 10,7687.021484375
30 2020-08-29 11,7914.74365234375
30 2020-08-29 12,8065.6826171875
30 2020-08-29 13,8119.27587890625
30 2020-08-29 14,8089.52392578125
30 2020-08-29 15,8183.93359375
30 2020-08-29 16,7995.58837890625
30 2020-08-29 17,8079.5263671875
30 2020-08-29 18,7931.865234375
30 2020-08-29 19,7229.34228515625
30 2020-08-29 20,7116.42138671875
30 2020-08-29 21,6902.626953125
30 2020-08-29 22,6374.763671875
30 2020-08-29 23,6026.166015625
30 2020-08-30 00,5708.06982421875
30 2020-08-30 01,5385.111328125
30 2020-08-30 02,5209.359375
30 2020-08-30 03,5097.796875
30 2020-08-30 04,5040.18310546875
30 2020-08-30 05,5173.2197265625
30 2020-08-30 06,5356.0634765625
30 2020-08-30 07,5561.96484375
30 2020-08-30 08,6063.10205078125
30 2020-08-30 09,6817.91650390625
30 2020-08-30 10,7712.60693359375
30 2020-08-30 11,7886.0986328125
30 2020-08-30 12,7995.12548828125
30 2020-08-30 13,8017.9755859375
30 2020-08-30 14,7984.7607421875
30 2020-08-30 15,8037.064453125
30 2020-08-30 16,7872.87451171875
30 2020-08-30 17,7897.3818359375
30 2020-08-30 18,7733.47509765625
30 2020-08-30 19,7089.1572265625
30 2020-08-30 20,6923.349609375
30 2020-08-30 21,6643.43798828125
30 2020-08-30 22,6141.80908203125
30 2020-08-30 23,5820.39599609375
30 2020-08-31 00,5596.1064453125
30 2020-08-31 01,5264.921875
30 2020-08-31 02,5114.16455078125
30 2020-08-31 03,5019.0419921875
30 2020-08-31 04,4981.892578125
30 2020-08-31 05,5080.3310546875
30 2020-08-31 06,5250.88720703125
30 2020-08-31 07,5488.3291015625
30 2020-08-31 08,5966.755859375
30 2020-08-31 09,6579.25927734375
30 2020-08-31 10,7486.48193359375
30 2020-08-31 11,7731.8046875
30 2020-08-31 12,7881.212890625
30 2020-08-31 13,7979.89306640625
30 2020-08-31 14,7985.5849609375
30 2020-08-31 15,8064.42236328125
30 2020-08-31 16,7946.33544921875
30 2020-08-31 17,7975.07861328125
30 2020-08-31 18,7748.0087890625
30 2020-08-31 19,7273.89306640625
30 2020-08-31 20,6985.2490234375
30 2020-08-31 21,6651.869140625
30 2020-08-31 22,6195.3642578125
30 2020-08-31 23,5836.39404296875
31 2020-08-25 00,6140.224609375
31 2020-08-25 01,6115.44287109375
31 2020-08-25 02,6093.42138671875
31 2020-08-25 03,6073.37744140625
31 2020-08-25 04,6043.71728515625
31 2020-08-25 05,6037.37744140625
31 2020-08-25 06,6045.427734375
31 2020-08-25 07,6147.15234375
31 2020-08-25 08,6330.40673828125
31 2020-08-25 09,6417.78857421875
31 2020-08-25 10,6436.32861328125
31 2020-08-25 11,6444.16162109375
31 2020-08-25 12,6445.15625
31 2020-08-25 13,6487.2421875
31 2020-08-25 14,6479.7412109375
31 2020-08-25 15,6487.9375
31 2020-08-25 16,6443.609375
31 2020-08-25 17,6426.3134765625
31 2020-08-25 18,6353.85546875
31 2020-08-25 19,6283.30517578125
31 2020-08-25 20,6246.0439453125
31 2020-08-25 21,6213.8955078125
31 2020-08-25 22,6218.31884765625
31 2020-08-25 23,6187.4892578125
31 2020-08-26 00,6216.46435546875
31 2020-08-26 01,6184.45556640625
31 2020-08-26 02,6157.55908203125
31 2020-08-26 03,6133.57763671875
31 2020-08-26 04,6108.37646484375
31 2020-08-26 05,6103.80712890625
31 2020-08-26 06,6125.173828125
31 2020-08-26 07,6233.2021484375
31 2020-08-26 08,6411.95068359375
31 2020-08-26 09,6459.10791015625
31 2020-08-26 10,6483.4345703125
31 2020-08-26 11,6509.61669921875
31 2020-08-26 12,6530.00732421875
31 2020-08-26 13,6585.376953125
31 2020-08-26 14,6597.4326171875
31 2020-08-26 15,6577.28564453125
31 2020-08-26 16,6514.177734375
31 2020-08-26 17,6474.2626953125
31 2020-08-26 18,6383.4931640625
31 2020-08-26 19,6328.9189453125
31 2020-08-26 20,6298.6220703125
31 2020-08-26 21,6252.748046875
31 2020-08-26 22,6235.001953125
31 2020-08-26 23,6175.04150390625
31 2020-08-27 00,6152.697265625
31 2020-08-27 01,6128.369140625
31 2020-08-27 02,6102.35791015625
31 2020-08-27 03,6068.45703125
31 2020-08-27 04,6056.30078125
31 2020-08-27 05,6054.72998046875
31 2020-08-27 06,6102.4521484375
31 2020-08-27 07,6159.59521484375
31 2020-08-27 08,6304.2109375
31 2020-08-27 09,6388.2099609375
31 2020-08-27 10,6430.0185546875
31 2020-08-27 11,6434.90185546875
31 2020-08-27 12,6406.29833984375
31 2020-08-27 13,6451.677734375
31 2020-08-27 14,6465.0625
31 2020-08-27 15,6454.21875
31 2020-08-27 16,6412.38134765625
31 2020-08-27 17,6375.994140625
31 2020-08-27 18,6285.86376953125
31 2020-08-27 19,6197.12939453125
31 2020-08-27 20,6166.8701171875
31 2020-08-27 21,6151.4970703125
31 2020-08-27 22,6134.36328125
31 2020-08-27 23,6116.2431640625
31 2020-08-28 00,6136.25927734375
31 2020-08-28 01,6098.72216796875
31 2020-08-28 02,6069.984375
31 2020-08-28 03,6046.3896484375
31 2020-08-28 04,6027.04150390625
31 2020-08-28 05,6001.6708984375
31 2020-08-28 06,6002.54736328125
31 2020-08-28 07,6120.38671875
31 2020-08-28 08,6330.84619140625
31 2020-08-28 09,6422.205078125
