,num,date_time,kWH,C,m/s,wet,mm,hr,non_electric_aircondition,sunlight,time_idx,energy_group,Week,24Hour
61909,31,2020-06-30 13:00:00,5901.12,22.0,3.4,75.0,0.0,0.0,1,0,709,3,2,13
61910,31,2020-06-30 14:00:00,5922.288000000001,22.4,4.7,73.0,0.0,0.0,1,0,710,3,2,14
61911,31,2020-06-30 15:00:00,5911.056,23.1,3.8,69.0,0.0,0.0,1,0,711,3,2,15
61912,31,2020-06-30 16:00:00,5901.552,22.7,5.3,66.0,0.0,0.0,1,0,712,3,2,16
61913,31,2020-06-30 17:00:00,5875.2,22.5,5.8,64.0,0.0,0.0,1,0,713,3,2,17
61914,31,2020-06-30 18:00:00,5789.232,21.7,5.6,66.0,0.0,0.0,1,0,714,3,2,18
61915,31,2020-06-30 19:00:00,5750.7840000000015,20.6,5.0,72.0,0.0,0.0,1,0,715,3,2,19
61916,31,2020-06-30 20:00:00,5704.1280000000015,20.0,3.8,78.0,0.0,0.0,1,0,716,3,2,20
61917,31,2020-06-30 21:00:00,5670.432,18.9,2.5,84.0,0.5,0.0,1,0,717,3,2,21
61918,31,2020-06-30 22:00:00,5658.768,18.6,3.3,88.0,0.2,0.0,1,0,718,3,2,22
61919,31,2020-06-30 23:00:00,5649.696,18.7,3.3,87.0,0.0,0.0,1,0,719,3,2,23
61920,31,2020-07-01 00:00:00,5649.696,18.8,3.7,85.0,0.0,0.0,1,0,720,3,3,0
61921,31,2020-07-01 01:00:00,5636.304,18.8,3.0,87.0,0.0,0.0,1,0,721,3,3,1
61922,31,2020-07-01 02:00:00,5629.824000000001,18.7,3.0,87.0,0.0,0.0,1,0,722,3,3,2
61923,31,2020-07-01 03:00:00,5611.248000000001,18.4,2.3,86.0,0.0,0.0,1,0,723,3,3,3
61924,31,2020-07-01 04:00:00,5599.584,18.2,1.2,86.0,0.0,0.0,1,0,724,3,3,4
61925,31,2020-07-01 05:00:00,5607.36,18.2,1.5,85.0,0.0,0.0,1,0,725,3,3,5
61926,31,2020-07-01 06:00:00,5626.8,18.3,3.1,89.0,0.0,0.0,1,0,726,3,3,6
61927,31,2020-07-01 07:00:00,5697.215999999999,18.5,1.4,88.0,0.0,0.0,1,0,727,3,3,7
61928,31,2020-07-01 08:00:00,5783.184,19.1,1.0,84.0,0.0,0.0,1,0,728,3,3,8
61929,31,2020-07-01 09:00:00,5863.968000000002,19.6,1.4,84.0,0.0,0.0,1,0,729,3,3,9
61930,31,2020-07-01 10:00:00,5862.672,21.2,2.5,79.0,0.0,0.0,1,0,730,3,3,10
61931,31,2020-07-01 11:00:00,5880.384,21.6,2.1,76.0,0.0,0.0,1,0,731,3,3,11
61932,31,2020-07-01 12:00:00,5839.344,21.7,2.0,75.0,0.0,0.0,1,0,732,3,3,12
61933,31,2020-07-01 13:00:00,5879.951999999998,21.9,2.2,73.0,0.0,0.0,1,0,733,3,3,13
61934,31,2020-07-01 14:00:00,5917.968000000002,22.5,1.5,72.0,0.0,0.0,1,0,734,3,3,14
61935,31,2020-07-01 15:00:00,5909.76,23.4,0.9,69.0,0.0,0.0,1,0,735,3,3,15
61936,31,2020-07-01 16:00:00,5932.656,23.9,2.2,69.0,0.0,0.0,1,0,736,3,3,16
61937,31,2020-07-01 17:00:00,5926.176,24.3,1.6,68.0,0.0,0.0,1,0,737,3,3,17
61938,31,2020-07-01 18:00:00,5840.64,24.1,1.6,70.0,0.0,0.2,1,0,738,3,3,18
61939,31,2020-07-01 19:00:00,5805.215999999999,23.7,2.5,71.0,0.0,0.0,1,0,739,3,3,19
61940,31,2020-07-01 20:00:00,5762.448,23.0,3.0,75.0,0.0,0.0,1,0,740,3,3,20
61941,31,2020-07-01 21:00:00,5737.392,22.3,2.0,78.0,0.0,0.0,1,0,741,3,3,21
61942,31,2020-07-01 22:00:00,5719.68,21.8,2.3,80.0,0.0,0.0,1,0,742,3,3,22
61943,31,2020-07-01 23:00:00,5719.248000000001,21.3,0.6,82.0,0.0,0.0,1,0,743,3,3,23
61944,31,2020-07-02 00:00:00,5700.24,21.0,1.1,83.0,0.0,0.0,1,0,744,3,4,0
61945,31,2020-07-02 01:00:00,5661.36,20.5,0.5,85.0,0.0,0.0,1,0,745,3,4,1
61946,31,2020-07-02 02:00:00,5654.448,20.5,1.5,87.0,0.0,0.0,1,0,746,3,4,2
61947,31,2020-07-02 03:00:00,5660.496,20.5,2.0,88.0,0.0,0.0,1,0,747,3,4,3
61948,31,2020-07-02 04:00:00,5649.696,20.6,2.6,87.0,0.0,0.0,1,0,748,3,4,4
61949,31,2020-07-02 05:00:00,5641.056,20.6,1.8,86.0,0.0,0.0,1,0,749,3,4,5
61950,31,2020-07-02 06:00:00,5667.84,20.8,1.5,85.0,0.0,0.0,1,0,750,3,4,6
61951,31,2020-07-02 07:00:00,5733.504,20.9,2.8,84.0,0.0,0.0,1,0,751,3,4,7
61952,31,2020-07-02 08:00:00,5817.312,21.3,2.2,83.0,0.0,0.0,1,0,752,3,4,8
61953,31,2020-07-02 09:00:00,5876.928000000001,22.1,2.2,82.0,0.0,0.0,1,0,753,3,4,9
61954,31,2020-07-02 10:00:00,5927.04,22.6,2.2,78.0,0.0,0.0,1,0,754,3,4,10
61955,31,2020-07-02 11:00:00,5974.1280000000015,23.9,1.7,75.0,0.0,0.0,1,0,755,3,4,11
61956,31,2020-07-02 12:00:00,6028.1280000000015,25.3,1.8,68.0,0.0,0.3,1,0,756,3,4,12
61957,31,2020-07-02 13:00:00,6142.608,27.0,1.8,64.0,0.0,0.9,1,0,757,3,4,13
61958,31,2020-07-02 14:00:00,6142.608,28.3,2.1,60.0,0.0,0.8,1,0,758,3,4,14
61959,31,2020-07-02 15:00:00,6192.288000000001,28.6,2.4,58.0,0.0,0.8,1,0,759,3,4,15
61960,31,2020-07-02 16:00:00,6205.248000000001,29.3,2.2,54.0,0.0,0.7,1,0,760,3,4,16
61961,31,2020-07-02 17:00:00,6128.7840000000015,29.7,2.3,53.0,0.0,1.0,1,0,761,3,4,17
61962,31,2020-07-02 18:00:00,6041.52,28.3,3.2,60.0,0.0,0.5,1,0,762,3,4,18
61963,31,2020-07-02 19:00:00,5953.824000000001,27.1,2.6,64.0,0.0,0.4,1,0,763,3,4,19
61964,31,2020-07-02 20:00:00,5893.344,25.9,2.6,68.0,0.0,0.0,1,0,764,3,4,20
61965,31,2020-07-02 21:00:00,5850.576,24.6,2.4,73.0,0.0,0.0,1,0,765,3,4,21
61966,31,2020-07-02 22:00:00,5812.991999999998,23.9,1.8,78.0,0.0,0.0,1,0,766,3,4,22
61967,31,2020-07-02 23:00:00,5768.928000000001,23.4,1.2,81.0,0.0,0.0,1,0,767,3,4,23
61968,31,2020-07-03 00:00:00,5782.32,23.1,1.2,82.0,0.0,0.0,1,0,768,3,5,0
61969,31,2020-07-03 01:00:00,5767.2,22.9,0.6,82.0,0.0,0.0,1,0,769,3,5,1
61970,31,2020-07-03 02:00:00,5743.44,22.5,0.4,84.0,0.0,0.0,1,0,770,3,5,2
61971,31,2020-07-03 03:00:00,5709.7440000000015,22.0,1.4,86.0,0.0,0.0,1,0,771,3,5,3
61972,31,2020-07-03 04:00:00,5733.936,21.9,1.7,86.0,0.0,0.0,1,0,772,3,5,4
61973,31,2020-07-03 05:00:00,5741.28,21.8,2.1,86.0,0.0,0.0,1,0,773,3,5,5
61974,31,2020-07-03 06:00:00,5748.624,21.7,1.4,86.0,0.0,0.0,1,0,774,3,5,6
61975,31,2020-07-03 07:00:00,5824.224,22.5,2.1,85.0,0.0,0.6,1,0,775,3,5,7
61976,31,2020-07-03 08:00:00,6023.808000000001,24.1,2.4,77.0,0.0,1.0,1,0,776,3,5,8
61977,31,2020-07-03 09:00:00,6117.552,25.9,1.7,69.0,0.0,1.0,1,0,777,3,5,9
61978,31,2020-07-03 10:00:00,6165.936,27.5,2.8,60.0,0.0,1.0,1,0,778,3,5,10
61979,31,2020-07-03 11:00:00,6210.432,28.7,2.9,56.0,0.0,1.0,1,0,779,3,5,11
61980,31,2020-07-03 12:00:00,6157.295999999999,29.5,3.9,53.0,0.0,0.8,1,0,780,3,5,12
61981,31,2020-07-03 13:00:00,6247.584,30.1,3.4,47.0,0.0,0.9,1,0,781,3,5,13
61982,31,2020-07-03 14:00:00,6245.856,30.4,2.9,44.0,0.0,0.7,1,0,782,3,5,14
61983,31,2020-07-03 15:00:00,6203.52,30.3,3.4,37.0,0.0,0.9,1,0,783,3,5,15
61984,31,2020-07-03 16:00:00,6199.632,30.1,4.3,40.0,0.0,0.9,1,0,784,3,5,16
61985,31,2020-07-03 17:00:00,6089.04,29.1,4.8,42.0,0.0,0.8,1,0,785,3,5,17
61986,31,2020-07-03 18:00:00,5985.792,27.6,4.0,43.0,0.0,0.0,1,0,786,3,5,18
61987,31,2020-07-03 19:00:00,5882.976,26.6,3.0,46.0,0.0,0.0,1,0,787,3,5,19
61988,31,2020-07-03 20:00:00,5828.976,25.6,3.3,47.0,0.0,0.0,1,0,788,3,5,20
61989,31,2020-07-03 21:00:00,5804.352,25.0,1.8,51.0,0.0,0.0,1,0,789,3,5,21
61990,31,2020-07-03 22:00:00,5736.528,24.4,2.8,56.0,0.0,0.0,1,0,790,3,5,22
61991,31,2020-07-03 23:00:00,5734.8,22.5,3.0,75.0,0.0,0.0,1,0,791,3,5,23
61992,31,2020-07-04 00:00:00,5706.288000000001,21.6,2.8,83.0,0.1,0.0,1,0,792,3,6,0
61993,31,2020-07-04 01:00:00,5687.28,20.8,2.2,85.0,0.8,0.0,1,0,793,3,6,1
61994,31,2020-07-04 02:00:00,5666.111999999999,20.7,0.8,87.0,0.6,0.0,1,0,794,3,6,2
61995,31,2020-07-04 03:00:00,5668.7040000000015,20.6,1.4,89.0,0.2,0.0,1,0,795,3,6,3
61996,31,2020-07-04 04:00:00,5668.7040000000015,20.5,2.1,91.0,0.0,0.0,1,0,796,3,6,4
61997,31,2020-07-04 05:00:00,5666.976,20.6,0.6,90.0,0.0,0.0,1,0,797,3,6,5
61998,31,2020-07-04 06:00:00,5652.72,20.4,1.4,91.0,0.0,0.0,1,0,798,3,6,6
61999,31,2020-07-04 07:00:00,5689.871999999999,20.8,1.1,91.0,0.0,0.0,1,0,799,3,6,7
62000,31,2020-07-04 08:00:00,5757.696,22.0,2.1,79.0,0.0,0.1,1,0,800,3,6,8
62001,31,2020-07-04 09:00:00,5782.752,23.9,2.1,64.0,0.0,1.0,1,0,801,3,6,9
62002,31,2020-07-04 10:00:00,5838.911999999998,25.0,1.8,50.0,0.0,1.0,1,0,802,3,6,10
62003,31,2020-07-04 11:00:00,5878.224,26.0,2.5,47.0,0.0,1.0,1,0,803,3,6,11
62004,31,2020-07-04 12:00:00,5903.28,27.2,1.6,45.0,0.0,1.0,1,0,804,3,6,12
62005,31,2020-07-04 13:00:00,5929.2,28.0,2.0,43.0,0.0,1.0,1,0,805,3,6,13
62006,31,2020-07-04 14:00:00,5943.456,28.7,1.9,42.0,0.0,0.9,1,0,806,3,6,14
62007,31,2020-07-04 15:00:00,5936.111999999999,29.1,2.5,40.0,0.0,0.9,1,0,807,3,6,15
62008,31,2020-07-04 16:00:00,5918.831999999999,27.8,3.7,55.0,0.0,0.4,1,0,808,3,6,16
62009,31,2020-07-04 17:00:00,5888.16,27.2,4.2,57.0,0.0,0.5,1,0,809,3,6,17
62010,31,2020-07-04 18:00:00,5858.352,26.8,3.0,56.0,0.0,0.9,1,0,810,3,6,18
62011,31,2020-07-04 19:00:00,5825.088000000002,25.7,2.9,56.0,0.0,0.7,1,0,811,3,6,19
62012,31,2020-07-04 20:00:00,5785.776,24.0,3.3,63.0,0.0,0.1,1,0,812,3,6,20
62013,31,2020-07-04 21:00:00,5778.864000000001,23.3,2.5,59.0,0.0,0.0,1,0,813,3,6,21
62014,31,2020-07-04 22:00:00,5762.448,22.9,1.7,64.0,0.0,0.0,1,0,814,3,6,22
62015,31,2020-07-04 23:00:00,5731.776,22.6,1.9,65.0,0.0,0.0,1,0,815,3,6,23
62016,31,2020-07-05 00:00:00,5720.111999999999,22.3,1.6,67.0,0.0,0.0,1,0,816,3,0,0
62017,31,2020-07-05 01:00:00,5692.896,21.8,2.1,72.0,0.0,0.0,1,0,817,3,0,1
62018,31,2020-07-05 02:00:00,5669.136,21.2,1.7,76.0,0.0,0.0,1,0,818,3,0,2
62019,31,2020-07-05 03:00:00,5653.151999999999,20.7,2.6,82.0,0.0,0.0,1,0,819,3,0,3
62020,31,2020-07-05 04:00:00,5642.352,20.3,1.0,82.0,0.0,0.0,1,0,820,3,0,4
62021,31,2020-07-05 05:00:00,5635.871999999999,20.0,0.8,85.0,0.0,0.0,1,0,821,3,0,5
62022,31,2020-07-05 06:00:00,5643.648,20.0,1.6,87.0,0.0,0.0,1,0,822,3,0,6
62023,31,2020-07-05 07:00:00,5656.608,20.4,1.9,85.0,0.0,0.0,1,0,823,3,0,7
62024,31,2020-07-05 08:00:00,5685.552,21.1,0.9,80.0,0.0,0.1,1,0,824,3,0,8
62025,31,2020-07-05 09:00:00,5734.368,22.8,1.9,74.0,0.0,0.7,1,0,825,3,0,9
62026,31,2020-07-05 10:00:00,5781.456,24.1,2.2,68.0,0.0,0.7,1,0,826,3,0,10
62027,31,2020-07-05 11:00:00,5800.031999999998,24.9,1.4,64.0,0.0,0.8,1,0,827,3,0,11
62028,31,2020-07-05 12:00:00,5854.031999999998,26.1,2.1,60.0,0.0,0.9,1,0,828,3,0,12
62029,31,2020-07-05 13:00:00,5869.151999999999,27.3,2.4,54.0,0.0,1.0,1,0,829,3,0,13
62030,31,2020-07-05 14:00:00,5884.7040000000015,26.8,2.6,54.0,0.0,0.3,1,0,830,3,0,14
62031,31,2020-07-05 15:00:00,5929.2,27.0,2.5,54.0,0.0,0.0,1,0,831,3,0,15
62032,31,2020-07-05 16:00:00,5936.976,27.0,2.5,57.0,0.0,0.0,1,0,832,3,0,16
62033,31,2020-07-05 17:00:00,5945.616,26.8,1.6,56.0,0.0,0.1,1,0,833,3,0,17
62034,31,2020-07-05 18:00:00,5928.335999999998,26.8,2.7,58.0,0.0,0.4,1,0,834,3,0,18
62035,31,2020-07-05 19:00:00,5881.248000000001,26.2,2.5,58.0,0.0,1.0,1,0,835,3,0,19
62036,31,2020-07-05 20:00:00,5837.616,24.7,1.9,61.0,0.0,0.4,1,0,836,3,0,20
62037,31,2020-07-05 21:00:00,5801.328,23.8,2.7,64.0,0.0,0.0,1,0,837,3,0,21
62038,31,2020-07-05 22:00:00,5795.28,23.2,2.4,66.0,0.0,0.0,1,0,838,3,0,22
62039,31,2020-07-05 23:00:00,5775.84,23.1,1.6,68.0,0.0,0.0,1,0,839,3,0,23
62040,31,2020-07-06 00:00:00,5748.191999999999,23.0,1.2,70.0,0.0,0.0,1,0,840,3,1,0
62041,31,2020-07-06 01:00:00,5735.664000000002,22.8,1.7,72.0,0.0,0.0,1,0,841,3,1,1
62042,31,2020-07-06 02:00:00,5724.864000000001,22.7,2.1,72.0,0.0,0.0,1,0,842,3,1,2
62043,31,2020-07-06 03:00:00,5713.2,22.6,1.1,72.0,0.0,0.0,1,0,843,3,1,3
62044,31,2020-07-06 04:00:00,5699.376,22.4,1.1,73.0,0.0,0.0,1,0,844,3,1,4
62045,31,2020-07-06 05:00:00,5717.088000000002,22.0,0.3,74.0,0.0,0.0,1,0,845,3,1,5
62046,31,2020-07-06 06:00:00,5729.616,21.8,1.0,75.0,0.0,0.0,1,0,846,3,1,6
62047,31,2020-07-06 07:00:00,5771.52,22.2,1.0,75.0,0.0,0.0,1,0,847,3,1,7
62048,31,2020-07-06 08:00:00,5893.344,23.6,2.4,73.0,0.0,0.5,1,0,848,3,1,8
62049,31,2020-07-06 09:00:00,6098.544,25.3,2.1,68.0,0.0,0.5,1,0,849,3,1,9
62050,31,2020-07-06 10:00:00,6115.392,25.8,1.2,67.0,0.0,0.1,1,0,850,3,1,10
62051,31,2020-07-06 11:00:00,6159.456,27.6,2.2,59.0,0.0,0.8,1,0,851,3,1,11
62052,31,2020-07-06 12:00:00,6162.911999999998,27.7,2.5,58.0,0.0,0.4,1,0,852,3,1,12
62053,31,2020-07-06 13:00:00,6238.512,28.6,1.7,57.0,0.0,0.3,1,0,853,3,1,13
62054,31,2020-07-06 14:00:00,6253.2,29.7,1.7,51.0,0.0,0.6,1,0,854,3,1,14
62055,31,2020-07-06 15:00:00,6285.6,29.8,1.7,51.0,0.0,0.5,1,0,855,3,1,15
62056,31,2020-07-06 16:00:00,6265.295999999999,30.8,2.7,51.0,0.0,0.6,1,0,856,3,1,16
62057,31,2020-07-06 17:00:00,6206.976,28.9,4.1,59.0,0.0,0.4,1,0,857,3,1,17
62058,31,2020-07-06 18:00:00,6095.088000000002,27.9,2.7,65.0,0.0,0.2,1,0,858,3,1,18
62059,31,2020-07-06 19:00:00,5996.16,27.1,3.3,67.0,0.0,0.1,1,0,859,3,1,19
62060,31,2020-07-06 20:00:00,5958.576,26.0,3.2,69.0,0.0,0.0,1,0,860,3,1,20
62061,31,2020-07-06 21:00:00,5935.248000000001,25.3,2.6,69.0,0.0,0.0,1,0,861,3,1,21
62062,31,2020-07-06 22:00:00,5873.472,25.0,2.4,71.0,0.0,0.0,1,0,862,3,1,22
62063,31,2020-07-06 23:00:00,5833.728,24.8,2.7,70.0,0.0,0.0,1,0,863,3,1,23
62064,31,2020-07-07 00:00:00,5822.496,24.0,1.9,75.0,0.0,0.0,1,0,864,3,2,0
62065,31,2020-07-07 01:00:00,5806.512,23.6,2.4,77.0,0.0,0.0,1,0,865,3,2,1
62066,31,2020-07-07 02:00:00,5793.12,23.1,1.5,77.0,0.0,0.0,1,0,866,3,2,2
62067,31,2020-07-07 03:00:00,5774.544,23.1,2.9,79.0,0.0,0.0,1,0,867,3,2,3
62068,31,2020-07-07 04:00:00,5762.88,22.6,2.3,80.0,0.0,0.0,1,0,868,3,2,4
62069,31,2020-07-07 05:00:00,5761.584,22.4,2.1,80.0,0.0,0.0,1,0,869,3,2,5
62070,31,2020-07-07 06:00:00,5767.2,22.3,1.9,82.0,0.0,0.0,1,0,870,3,2,6
62071,31,2020-07-07 07:00:00,5810.4,22.2,2.5,84.0,0.0,0.0,1,0,871,3,2,7
62072,31,2020-07-07 08:00:00,5924.016,22.4,2.0,82.0,0.0,0.0,1,0,872,3,2,8
62073,31,2020-07-07 09:00:00,6068.736,23.2,2.1,78.0,0.0,0.0,1,0,873,3,2,9
62074,31,2020-07-07 10:00:00,6083.424,24.7,2.5,71.0,0.0,0.5,1,0,874,3,2,10
62075,31,2020-07-07 11:00:00,6095.52,24.3,2.4,70.0,0.0,0.0,1,0,875,3,2,11
62076,31,2020-07-07 12:00:00,6001.344,24.2,2.4,74.0,0.0,0.0,1,0,876,3,2,12
62077,31,2020-07-07 13:00:00,6122.736,24.0,2.9,74.0,0.0,0.0,1,0,877,3,2,13
62078,31,2020-07-07 14:00:00,6189.696,25.5,3.0,69.0,0.0,0.0,1,0,878,3,2,14
62079,31,2020-07-07 15:00:00,6214.752,26.9,2.9,65.0,0.0,0.6,1,0,879,3,2,15
62080,31,2020-07-07 16:00:00,6246.72,27.4,3.2,63.0,0.0,1.0,1,0,880,3,2,16
62081,31,2020-07-07 17:00:00,6167.232,28.0,3.1,61.0,0.0,0.9,1,0,881,3,2,17
62082,31,2020-07-07 18:00:00,6062.688,27.1,2.4,66.0,0.0,0.3,1,0,882,3,2,18
62083,31,2020-07-07 19:00:00,5981.04,26.3,3.2,69.0,0.0,0.6,1,0,883,3,2,19
62084,31,2020-07-07 20:00:00,5901.552,24.9,2.9,74.0,0.0,0.1,1,0,884,3,2,20
62085,31,2020-07-07 21:00:00,5868.72,23.9,2.1,78.0,0.0,0.0,1,0,885,3,2,21
62086,31,2020-07-07 22:00:00,5831.136,23.0,2.2,79.0,0.0,0.0,1,0,886,3,2,22
62087,31,2020-07-07 23:00:00,5801.328,22.4,2.1,81.0,0.0,0.0,1,0,887,3,2,23
62088,31,2020-07-08 00:00:00,5793.12,22.4,3.3,82.0,0.0,0.0,1,0,888,3,3,0
62089,31,2020-07-08 01:00:00,5783.184,22.2,0.5,82.0,0.0,0.0,1,0,889,3,3,1
62090,31,2020-07-08 02:00:00,5777.568,22.1,1.5,85.0,0.0,0.0,1,0,890,3,3,2
62091,31,2020-07-08 03:00:00,5755.104,21.8,1.7,87.0,0.0,0.0,1,0,891,3,3,3
62092,31,2020-07-08 04:00:00,5726.16,21.7,2.1,89.0,0.0,0.0,1,0,892,3,3,4
62093,31,2020-07-08 05:00:00,5739.552,21.4,2.2,89.0,0.0,0.0,1,0,893,3,3,5
62094,31,2020-07-08 06:00:00,5762.448,21.3,0.5,90.0,0.0,0.0,1,0,894,3,3,6
62095,31,2020-07-08 07:00:00,5826.384,21.8,0.6,89.0,0.0,0.0,1,0,895,3,3,7
62096,31,2020-07-08 08:00:00,6010.848000000001,23.5,1.3,81.0,0.0,0.7,1,0,896,3,3,8
62097,31,2020-07-08 09:00:00,6152.111999999999,24.7,1.0,75.0,0.0,0.7,1,0,897,3,3,9
62098,31,2020-07-08 10:00:00,6157.728,25.6,1.5,72.0,0.0,0.3,1,0,898,3,3,10
62099,31,2020-07-08 11:00:00,6222.96,27.6,2.8,67.0,0.0,0.7,1,0,899,3,3,11
62100,31,2020-07-08 12:00:00,6191.424,28.8,3.0,58.0,0.0,1.0,1,0,900,3,3,12
62101,31,2020-07-08 13:00:00,6318.0,29.3,2.5,59.0,0.0,0.9,1,0,901,3,3,13
62102,31,2020-07-08 14:00:00,6319.295999999999,29.6,3.2,57.0,0.0,0.8,1,0,902,3,3,14
62103,31,2020-07-08 15:00:00,6328.368,30.2,2.6,54.0,0.0,0.9,1,0,903,3,3,15
62104,31,2020-07-08 16:00:00,6340.896,30.3,2.6,55.0,0.0,1.0,1,0,904,3,3,16
62105,31,2020-07-08 17:00:00,6292.08,30.1,2.9,55.0,0.0,0.9,1,0,905,3,3,17
62106,31,2020-07-08 18:00:00,6149.088000000002,29.5,2.4,56.0,0.0,0.9,1,0,906,3,3,18
62107,31,2020-07-08 19:00:00,6032.448,28.1,3.2,61.0,0.0,1.0,1,0,907,3,3,19
62108,31,2020-07-08 20:00:00,5921.424,26.0,2.6,68.0,0.0,0.2,1,0,908,3,3,20
62109,31,2020-07-08 21:00:00,5855.328,24.9,2.7,71.0,0.0,0.0,1,0,909,3,3,21
62110,31,2020-07-08 22:00:00,5821.2,24.4,2.3,75.0,0.0,0.0,1,0,910,3,3,22
62111,31,2020-07-08 23:00:00,5816.88,23.5,2.4,81.0,0.0,0.0,1,0,911,3,3,23
62112,31,2020-07-09 00:00:00,5813.424,23.0,1.8,84.0,0.0,0.0,1,0,912,3,4,0
62113,31,2020-07-09 01:00:00,5800.464,22.7,1.1,84.0,0.0,0.0,1,0,913,3,4,1
62114,31,2020-07-09 02:00:00,5780.592,22.5,1.1,85.0,0.0,0.0,1,0,914,3,4,2
62115,31,2020-07-09 03:00:00,5749.92,22.4,2.0,87.0,0.0,0.0,1,0,915,3,4,3
62116,31,2020-07-09 04:00:00,5734.8,22.2,2.0,87.0,0.0,0.0,1,0,916,3,4,4
62117,31,2020-07-09 05:00:00,5751.215999999999,22.0,0.5,87.0,0.0,0.0,1,0,917,3,4,5
62118,31,2020-07-09 06:00:00,5778.432,22.0,1.3,89.0,0.0,0.0,1,0,918,3,4,6
62119,31,2020-07-09 07:00:00,5852.304,22.3,0.9,87.0,0.0,0.0,1,0,919,3,4,7
62120,31,2020-07-09 08:00:00,6081.696,24.1,2.0,82.0,0.0,0.8,1,0,920,3,4,8
62121,31,2020-07-09 09:00:00,6203.52,25.9,1.6,73.0,0.0,0.8,1,0,921,3,4,9
62122,31,2020-07-09 10:00:00,6269.184,27.2,2.5,69.0,0.0,0.9,1,0,922,3,4,10
62123,31,2020-07-09 11:00:00,6336.576,28.8,2.2,62.0,0.0,0.7,1,0,923,3,4,11
62124,31,2020-07-09 12:00:00,6340.896,30.2,2.6,55.0,0.0,0.7,1,0,924,3,4,12
62125,31,2020-07-09 13:00:00,6422.544,31.4,2.5,44.0,0.0,1.0,1,0,925,3,4,13
62126,31,2020-07-09 14:00:00,6438.096,31.8,2.0,40.0,0.0,0.6,1,0,926,3,4,14
62127,31,2020-07-09 15:00:00,6420.816,32.4,2.6,40.0,0.0,0.9,1,0,927,3,4,15
62128,31,2020-07-09 16:00:00,6412.608,32.4,2.3,40.0,0.0,0.6,1,0,928,3,4,16
62129,31,2020-07-09 17:00:00,6344.7840000000015,32.0,1.7,43.0,0.0,0.4,1,0,929,3,4,17
62130,31,2020-07-09 18:00:00,6223.392,31.4,1.9,51.0,0.0,0.2,1,0,930,3,4,18
62131,31,2020-07-09 19:00:00,6132.672,30.0,1.8,57.0,0.0,0.1,1,0,931,3,4,19
62132,31,2020-07-09 20:00:00,6088.176,29.0,1.2,60.0,0.0,0.0,1,0,932,3,4,20
62133,31,2020-07-09 21:00:00,6069.1680000000015,28.3,0.2,62.0,0.0,0.0,1,0,933,3,4,21
62134,31,2020-07-09 22:00:00,6065.712,27.8,1.1,63.0,0.0,0.0,1,0,934,3,4,22
62135,31,2020-07-09 23:00:00,6036.335999999998,27.9,2.3,59.0,0.0,0.0,1,0,935,3,4,23
62136,31,2020-07-10 00:00:00,6028.1280000000015,27.7,2.2,60.0,0.0,0.0,1,0,936,3,5,0
62137,31,2020-07-10 01:00:00,6009.552,26.6,2.5,65.0,0.0,0.0,1,0,937,3,5,1
62138,31,2020-07-10 02:00:00,5932.656,26.2,3.4,68.0,0.0,0.0,1,0,938,3,5,2
62139,31,2020-07-10 03:00:00,5933.52,25.5,2.6,70.0,0.0,0.0,1,0,939,3,5,3
62140,31,2020-07-10 04:00:00,5905.871999999999,25.0,2.7,71.0,0.0,0.0,1,0,940,3,5,4
62141,31,2020-07-10 05:00:00,5888.16,25.0,2.4,70.0,0.0,0.0,1,0,941,3,5,5
62142,31,2020-07-10 06:00:00,5892.048000000002,24.1,2.4,79.0,0.1,0.0,1,0,942,3,5,6
62143,31,2020-07-10 07:00:00,5950.8,24.2,3.0,75.0,0.0,0.0,1,0,943,3,5,7
62144,31,2020-07-10 08:00:00,6081.696,24.5,3.5,72.0,0.0,0.0,1,0,944,3,5,8
62145,31,2020-07-10 09:00:00,6128.352,23.3,2.7,84.0,1.9,0.0,1,0,945,3,5,9
62146,31,2020-07-10 10:00:00,6104.16,24.1,2.8,79.0,0.0,0.0,1,0,946,3,5,10
62147,31,2020-07-10 11:00:00,6074.7840000000015,23.8,2.6,83.0,0.2,0.0,1,0,947,3,5,11
62148,31,2020-07-10 12:00:00,6032.448,23.9,2.6,83.0,0.0,0.0,1,0,948,3,5,12
62149,31,2020-07-10 13:00:00,6160.752,24.4,3.5,82.0,0.0,0.0,1,0,949,3,5,13
62150,31,2020-07-10 14:00:00,6180.624,25.0,3.6,76.0,0.0,0.2,1,0,950,3,5,14
62151,31,2020-07-10 15:00:00,6212.592,25.5,4.3,75.0,0.0,0.1,1,0,951,3,5,15
62152,31,2020-07-10 16:00:00,6217.344,27.1,6.3,65.0,0.0,1.0,1,0,952,3,5,16
62153,31,2020-07-10 17:00:00,6174.144,26.8,4.6,64.0,0.0,0.6,1,0,953,3,5,17
62154,31,2020-07-10 18:00:00,6076.944,27.1,2.8,63.0,0.0,0.8,1,0,954,3,5,18
62155,31,2020-07-10 19:00:00,5981.472,26.2,2.7,66.0,0.0,0.1,1,0,955,3,5,19
62156,31,2020-07-10 20:00:00,5908.464,25.1,1.3,70.0,0.0,0.3,1,0,956,3,5,20
62157,31,2020-07-10 21:00:00,5870.016,24.0,2.7,70.0,0.0,0.0,1,0,957,3,5,21
