,num,date_time,kWH,C,m/s,wet,mm,hr,non_electric_aircondition,sunlight,time_idx,energy_group,Week,24Hour
54559,27,2020-08-03 07:00:00,538.92,26.5,1.2,77.0,0.0,0.0,1,1,1519,2,1,7
54560,27,2020-08-03 08:00:00,620.73,23.7,1.0,89.0,5.8,0.0,1,1,1520,2,1,8
54561,27,2020-08-03 09:00:00,909.09,25.8,0.9,90.0,1.6,0.0,1,1,1521,2,1,9
54562,27,2020-08-03 10:00:00,1043.28,27.0,1.9,80.0,0.0,0.0,1,1,1522,2,1,10
54563,27,2020-08-03 11:00:00,1089.72,26.8,1.1,78.0,0.0,0.0,1,1,1523,2,1,11
54564,27,2020-08-03 12:00:00,1014.12,24.7,1.0,91.0,4.5,0.0,1,1,1524,2,1,12
54565,27,2020-08-03 13:00:00,1054.35,24.2,0.3,92.0,5.1,0.0,1,1,1525,2,1,13
54566,27,2020-08-03 14:00:00,1028.16,23.0,3.7,91.0,22.5,0.0,1,1,1526,2,1,14
54567,27,2020-08-03 15:00:00,990.63,22.0,1.9,92.0,26.6,0.0,1,1,1527,2,1,15
54568,27,2020-08-03 16:00:00,982.26,22.7,1.8,93.0,10.3,0.0,1,1,1528,2,1,16
54569,27,2020-08-03 17:00:00,928.26,22.7,1.0,94.0,4.3,0.0,1,1,1529,2,1,17
54570,27,2020-08-03 18:00:00,730.08,23.2,0.3,97.0,0.8,0.0,1,1,1530,2,1,18
54571,27,2020-08-03 19:00:00,695.25,23.0,1.4,96.0,0.5,0.0,1,1,1531,2,1,19
54572,27,2020-08-03 20:00:00,707.94,23.3,1.0,95.0,2.2,0.0,1,1,1532,2,1,20
54573,27,2020-08-03 21:00:00,684.18,22.8,0.2,96.0,0.0,0.0,1,1,1533,2,1,21
54574,27,2020-08-03 22:00:00,643.68,22.7,0.6,98.0,0.0,0.0,1,1,1534,2,1,22
54575,27,2020-08-03 23:00:00,621.81,22.5,0.1,98.0,0.0,0.0,1,1,1535,2,1,23
54576,27,2020-08-04 00:00:00,591.57,22.7,0.0,98.0,0.0,0.0,1,1,1536,2,2,0
54577,27,2020-08-04 01:00:00,582.66,23.2,1.3,98.0,0.0,0.0,1,1,1537,2,2,1
54578,27,2020-08-04 02:00:00,566.46,23.1,0.1,98.0,0.0,0.0,1,1,1538,2,2,2
54579,27,2020-08-04 03:00:00,572.4,23.6,0.6,99.0,0.0,0.0,1,1,1539,2,2,3
54580,27,2020-08-04 04:00:00,557.55,24.5,0.4,96.0,0.0,0.0,1,1,1540,2,2,4
54581,27,2020-08-04 05:00:00,551.34,24.0,0.1,95.0,0.0,0.0,1,1,1541,2,2,5
54582,27,2020-08-04 06:00:00,537.3,24.2,0.4,96.0,0.0,0.0,1,1,1542,2,2,6
54583,27,2020-08-04 07:00:00,520.83,24.8,0.3,95.0,0.0,0.0,1,1,1543,2,2,7
54584,27,2020-08-04 08:00:00,618.03,26.6,0.6,84.0,0.0,0.0,1,1,1544,2,2,8
54585,27,2020-08-04 09:00:00,936.9,27.1,2.0,82.0,0.0,0.0,1,1,1545,2,2,9
54586,27,2020-08-04 10:00:00,1037.88,28.1,3.5,75.0,0.0,0.5,1,1,1546,2,2,10
54587,27,2020-08-04 11:00:00,1038.15,28.2,2.2,76.0,0.0,0.0,1,1,1547,2,2,11
54588,27,2020-08-04 12:00:00,935.28,29.0,1.8,74.0,0.0,0.0,1,1,1548,2,2,12
54589,27,2020-08-04 13:00:00,1042.47,30.2,2.2,70.0,0.0,0.1,1,1,1549,2,2,13
54590,27,2020-08-04 14:00:00,1082.43,31.2,2.7,66.0,0.0,0.6,1,1,1550,2,2,14
54591,27,2020-08-04 15:00:00,1171.26,32.0,3.0,62.0,0.0,0.9,1,1,1551,2,2,15
54592,27,2020-08-04 16:00:00,1254.96,30.5,3.0,67.0,0.0,0.5,1,1,1552,2,2,16
54593,27,2020-08-04 17:00:00,1092.96,29.7,1.1,75.0,0.0,0.0,1,1,1553,2,2,17
54594,27,2020-08-04 18:00:00,792.18,29.0,0.9,79.0,0.0,0.0,1,1,1554,2,2,18
54595,27,2020-08-04 19:00:00,765.18,25.0,3.0,88.0,17.5,0.0,1,1,1555,2,2,19
54596,27,2020-08-04 20:00:00,739.8,24.7,1.1,92.0,23.7,0.0,1,1,1556,2,2,20
54597,27,2020-08-04 21:00:00,719.55,24.3,0.4,94.0,10.4,0.0,1,1,1557,2,2,21
54598,27,2020-08-04 22:00:00,680.13,24.2,1.0,97.0,0.0,0.0,1,1,1558,2,2,22
54599,27,2020-08-04 23:00:00,640.71,24.0,0.3,97.0,0.3,0.0,1,1,1559,2,2,23
54600,27,2020-08-05 00:00:00,605.88,23.7,0.0,98.0,0.0,0.0,1,1,1560,2,3,0
54601,27,2020-08-05 01:00:00,594.54,23.7,0.3,98.0,0.0,0.0,1,1,1561,2,3,1
54602,27,2020-08-05 02:00:00,587.52,23.5,0.0,99.0,0.0,0.0,1,1,1562,2,3,2
54603,27,2020-08-05 03:00:00,584.55,23.6,0.1,98.0,0.0,0.0,1,1,1563,2,3,3
54604,27,2020-08-05 04:00:00,585.09,23.6,0.5,94.0,0.0,0.0,1,1,1564,2,3,4
54605,27,2020-08-05 05:00:00,576.45,23.6,0.2,98.0,0.0,0.0,1,1,1565,2,3,5
54606,27,2020-08-05 06:00:00,547.56,23.7,0.3,99.0,0.0,0.0,1,1,1566,2,3,6
54607,27,2020-08-05 07:00:00,552.69,24.0,0.3,98.0,0.0,0.0,1,1,1567,2,3,7
54608,27,2020-08-05 08:00:00,696.33,24.8,0.5,96.0,0.0,0.0,1,1,1568,2,3,8
54609,27,2020-08-05 09:00:00,946.08,25.2,0.1,96.0,0.2,0.0,1,1,1569,2,3,9
54610,27,2020-08-05 10:00:00,1068.12,26.4,0.5,90.0,0.0,0.0,1,1,1570,2,3,10
54611,27,2020-08-05 11:00:00,1072.71,26.2,0.9,90.0,0.0,0.0,1,1,1571,2,3,11
54612,27,2020-08-05 12:00:00,1038.96,27.2,0.1,87.0,0.0,0.0,1,1,1572,2,3,12
54613,27,2020-08-05 13:00:00,1195.02,26.0,0.8,88.0,1.3,0.0,1,1,1573,2,3,13
54614,27,2020-08-05 14:00:00,1156.14,24.2,0.5,95.0,38.1,0.0,1,1,1574,2,3,14
54615,27,2020-08-05 15:00:00,1109.16,25.9,1.2,92.0,2.6,0.0,1,1,1575,2,3,15
54616,27,2020-08-05 16:00:00,1017.09,25.7,1.6,93.0,2.5,0.0,1,1,1576,2,3,16
54617,27,2020-08-05 17:00:00,1035.99,26.9,2.2,84.0,0.0,0.7,1,1,1577,2,3,17
54618,27,2020-08-05 18:00:00,757.89,26.3,1.6,87.0,0.0,0.0,1,1,1578,2,3,18
54619,27,2020-08-05 19:00:00,768.69,26.2,2.1,87.0,0.0,0.3,1,1,1579,2,3,19
54620,27,2020-08-05 20:00:00,768.69,25.8,1.5,87.0,0.0,0.0,1,1,1580,2,3,20
54621,27,2020-08-05 21:00:00,743.31,25.8,3.2,87.0,0.0,0.0,1,1,1581,2,3,21
54622,27,2020-08-05 22:00:00,693.9,26.1,3.3,85.0,0.0,0.0,1,1,1582,2,3,22
54623,27,2020-08-05 23:00:00,643.68,26.2,3.3,84.0,0.0,0.0,1,1,1583,2,3,23
54624,27,2020-08-06 00:00:00,604.26,26.3,3.2,84.0,0.0,0.0,1,1,1584,2,4,0
54625,27,2020-08-06 01:00:00,590.76,26.6,2.7,83.0,0.0,0.0,1,1,1585,2,4,1
54626,27,2020-08-06 02:00:00,583.47,27.3,2.0,76.0,0.0,0.0,1,1,1586,2,4,2
54627,27,2020-08-06 03:00:00,578.34,25.6,3.3,84.0,3.7,0.0,1,1,1587,2,4,3
54628,27,2020-08-06 04:00:00,564.03,26.2,2.6,77.0,0.3,0.0,1,1,1588,2,4,4
54629,27,2020-08-06 05:00:00,560.79,27.0,4.4,75.0,0.0,0.0,1,1,1589,2,4,5
54630,27,2020-08-06 06:00:00,557.28,25.2,3.0,81.0,3.8,0.0,1,1,1590,2,4,6
54631,27,2020-08-06 07:00:00,577.26,25.1,4.0,83.0,3.8,0.0,1,1,1591,2,4,7
54632,27,2020-08-06 08:00:00,743.04,25.7,3.9,88.0,1.8,0.0,1,1,1592,2,4,8
54633,27,2020-08-06 09:00:00,1056.24,26.0,4.2,88.0,0.3,0.0,1,1,1593,2,4,9
54634,27,2020-08-06 10:00:00,1190.43,26.1,3.6,87.0,0.2,0.0,1,1,1594,2,4,10
54635,27,2020-08-06 11:00:00,1152.36,26.2,2.1,86.0,0.1,0.0,1,1,1595,2,4,11
54636,27,2020-08-06 12:00:00,1080.27,26.6,4.9,84.0,0.0,0.0,1,1,1596,2,4,12
54637,27,2020-08-06 13:00:00,1249.56,26.1,1.2,88.0,3.8,0.0,1,1,1597,2,4,13
54638,27,2020-08-06 14:00:00,1173.69,26.2,4.3,84.0,0.0,0.0,1,1,1598,2,4,14
54639,27,2020-08-06 15:00:00,1148.31,24.0,3.2,90.0,4.0,0.0,1,1,1599,2,4,15
54640,27,2020-08-06 16:00:00,1045.98,23.2,0.7,95.0,2.1,0.0,1,1,1600,2,4,16
54641,27,2020-08-06 17:00:00,926.37,23.2,0.2,94.0,0.1,0.0,1,1,1601,2,4,17
54642,27,2020-08-06 18:00:00,722.79,24.2,0.3,93.0,0.2,0.0,1,1,1602,2,4,18
54643,27,2020-08-06 19:00:00,716.85,23.7,0.7,91.0,0.0,0.0,1,1,1603,2,4,19
54644,27,2020-08-06 20:00:00,721.98,22.8,0.8,95.0,0.0,0.0,1,1,1604,2,4,20
54645,27,2020-08-06 21:00:00,710.37,22.7,0.5,96.0,0.0,0.0,1,1,1605,2,4,21
54646,27,2020-08-06 22:00:00,660.42,22.7,1.0,96.0,0.0,0.0,1,1,1606,2,4,22
54647,27,2020-08-06 23:00:00,628.02,22.6,0.4,96.0,0.0,0.0,1,1,1607,2,4,23
54648,27,2020-08-07 00:00:00,580.77,22.1,0.6,98.0,0.0,0.0,1,1,1608,2,5,0
54649,27,2020-08-07 01:00:00,590.22,21.8,0.6,97.0,0.0,0.0,1,1,1609,2,5,1
54650,27,2020-08-07 02:00:00,569.97,21.7,0.7,97.0,0.0,0.0,1,1,1610,2,5,2
54651,27,2020-08-07 03:00:00,571.86,21.7,0.4,98.0,0.0,0.0,1,1,1611,2,5,3
54652,27,2020-08-07 04:00:00,558.09,21.5,0.7,97.0,0.0,0.0,1,1,1612,2,5,4
54653,27,2020-08-07 05:00:00,552.69,21.1,0.0,98.0,0.0,0.0,1,1,1613,2,5,5
54654,27,2020-08-07 06:00:00,540.27,20.8,0.8,99.0,0.0,0.0,1,1,1614,2,5,6
54655,27,2020-08-07 07:00:00,506.52,21.7,0.8,98.0,0.0,0.0,1,1,1615,2,5,7
54656,27,2020-08-07 08:00:00,635.31,22.8,1.9,93.0,0.0,0.0,1,1,1616,2,5,8
54657,27,2020-08-07 09:00:00,896.94,23.2,0.8,93.0,0.0,0.0,1,1,1617,2,5,9
54658,27,2020-08-07 10:00:00,908.55,23.2,0.2,88.0,0.0,0.0,1,1,1618,2,5,10
54659,27,2020-08-07 11:00:00,882.09,23.8,0.6,91.0,0.0,0.0,1,1,1619,2,5,11
54660,27,2020-08-07 12:00:00,838.89,24.2,1.4,91.0,0.1,0.0,1,1,1620,2,5,12
54661,27,2020-08-07 13:00:00,978.75,24.2,2.1,88.0,0.1,0.0,1,1,1621,2,5,13
54662,27,2020-08-07 14:00:00,952.02,24.2,0.9,88.0,0.3,0.0,1,1,1622,2,5,14
54663,27,2020-08-07 15:00:00,953.64,23.7,0.8,91.0,1.9,0.0,1,1,1623,2,5,15
54664,27,2020-08-07 16:00:00,913.41,22.0,1.9,86.0,1.3,0.0,1,1,1624,2,5,16
54665,27,2020-08-07 17:00:00,788.4,22.1,1.4,90.0,1.0,0.0,1,1,1625,2,5,17
54666,27,2020-08-07 18:00:00,591.03,22.5,0.3,93.0,0.0,0.0,1,1,1626,2,5,18
54667,27,2020-08-07 19:00:00,577.8,22.3,1.2,94.0,0.0,0.0,1,1,1627,2,5,19
54668,27,2020-08-07 20:00:00,576.18,22.0,0.4,95.0,0.0,0.0,1,1,1628,2,5,20
54669,27,2020-08-07 21:00:00,565.11,21.7,0.3,96.0,0.0,0.0,1,1,1629,2,5,21
54670,27,2020-08-07 22:00:00,540.54,21.7,0.5,97.0,0.0,0.0,1,1,1630,2,5,22
54671,27,2020-08-07 23:00:00,512.46,21.8,1.0,96.0,0.0,0.0,1,1,1631,2,5,23
54672,27,2020-08-08 00:00:00,467.1,21.6,1.2,98.0,0.0,0.0,1,1,1632,2,6,0
54673,27,2020-08-08 01:00:00,461.43,21.7,0.9,98.0,0.0,0.0,1,1,1633,2,6,1
54674,27,2020-08-08 02:00:00,455.76,21.4,0.2,98.0,0.0,0.0,1,1,1634,2,6,2
54675,27,2020-08-08 03:00:00,454.14,21.4,0.6,98.0,0.0,0.0,1,1,1635,2,6,3
54676,27,2020-08-08 04:00:00,456.3,21.3,0.6,99.0,0.0,0.0,1,1,1636,2,6,4
54677,27,2020-08-08 05:00:00,441.18,21.3,0.4,98.0,0.0,0.0,1,1,1637,2,6,5
54678,27,2020-08-08 06:00:00,429.84,21.3,0.8,98.0,0.0,0.0,1,1,1638,2,6,6
54679,27,2020-08-08 07:00:00,430.11,21.8,0.5,96.0,0.0,0.0,1,1,1639,2,6,7
54680,27,2020-08-08 08:00:00,425.755125,22.2,0.7,95.0,0.0,0.0,1,1,1640,2,6,8
54681,27,2020-08-08 09:00:00,429.0532867,22.7,0.1,95.0,0.1,0.0,1,1,1641,2,6,9
54682,27,2020-08-08 10:00:00,427.9251429,23.2,1.0,91.0,0.0,0.0,1,1,1642,2,6,10
54683,27,2020-08-08 11:00:00,359.991,23.6,1.2,87.0,0.0,0.0,1,1,1643,2,6,11
54684,27,2020-08-08 12:00:00,0.0,23.0,2.1,88.0,0.3,0.0,1,1,1644,2,6,12
54685,27,2020-08-08 13:00:00,0.0,22.4,1.4,93.0,6.6,0.0,1,1,1645,2,6,13
54686,27,2020-08-08 14:00:00,0.0,23.0,3.2,91.0,5.5,0.0,1,1,1646,2,6,14
54687,27,2020-08-08 15:00:00,0.0,23.5,0.7,95.0,1.0,0.0,1,1,1647,2,6,15
54688,27,2020-08-08 16:00:00,0.0,23.7,1.4,95.0,0.3,0.0,1,1,1648,2,6,16
54689,27,2020-08-08 17:00:00,191.2567973,24.6,0.6,89.0,0.0,0.0,1,1,1649,2,6,17
54690,27,2020-08-08 18:00:00,295.92,24.3,2.1,90.0,0.0,0.0,1,1,1650,2,6,18
54691,27,2020-08-08 19:00:00,488.43,24.1,1.1,92.0,0.0,0.0,1,1,1651,2,6,19
54692,27,2020-08-08 20:00:00,463.86,23.5,4.6,93.0,12.6,0.0,1,1,1652,2,6,20
54693,27,2020-08-08 21:00:00,460.35,23.7,3.7,92.0,0.0,0.0,1,1,1653,2,6,21
54694,27,2020-08-08 22:00:00,494.91,25.1,2.7,85.0,0.0,0.0,1,1,1654,2,6,22
54695,27,2020-08-08 23:00:00,480.87,25.2,1.5,85.0,0.0,0.0,1,1,1655,2,6,23
54696,27,2020-08-09 00:00:00,455.49,23.7,0.4,94.0,0.0,0.0,1,1,1656,2,0,0
54697,27,2020-08-09 01:00:00,443.34,23.5,0.2,96.0,0.0,0.0,1,1,1657,2,0,1
54698,27,2020-08-09 02:00:00,438.48,23.2,0.4,98.0,0.0,0.0,1,1,1658,2,0,2
54699,27,2020-08-09 03:00:00,434.16,24.2,1.0,96.0,0.1,0.0,1,1,1659,2,0,3
54700,27,2020-08-09 04:00:00,436.86,24.2,1.8,92.0,1.1,0.0,1,1,1660,2,0,4
54701,27,2020-08-09 05:00:00,423.36,24.3,2.3,87.0,6.5,0.0,1,1,1661,2,0,5
54702,27,2020-08-09 06:00:00,416.34,23.4,1.1,93.0,8.2,0.0,1,1,1662,2,0,6
54703,27,2020-08-09 07:00:00,411.75,23.9,1.2,93.0,4.6,0.0,1,1,1663,2,0,7
54704,27,2020-08-09 08:00:00,413.64,24.1,1.7,87.0,1.9,0.0,1,1,1664,2,0,8
54705,27,2020-08-09 09:00:00,398.79,23.8,0.8,91.0,2.1,0.0,1,1,1665,2,0,9
54706,27,2020-08-09 10:00:00,367.74,24.7,1.6,84.0,0.6,0.0,1,1,1666,2,0,10
54707,27,2020-08-09 11:00:00,365.31,26.5,2.2,75.0,0.2,0.0,1,1,1667,2,0,11
54708,27,2020-08-09 12:00:00,368.01,26.5,1.7,79.0,0.0,0.0,1,1,1668,2,0,12
54709,27,2020-08-09 13:00:00,404.46,26.8,0.5,83.0,0.0,0.0,1,1,1669,2,0,13
54710,27,2020-08-09 14:00:00,403.38,26.1,1.0,88.0,0.3,0.0,1,1,1670,2,0,14
54711,27,2020-08-09 15:00:00,426.06,27.2,0.4,84.0,0.1,0.0,1,1,1671,2,0,15
54712,27,2020-08-09 16:00:00,480.6,27.8,0.2,79.0,0.0,0.1,1,1,1672,2,0,16
54713,27,2020-08-09 17:00:00,467.1,27.3,1.0,84.0,0.0,0.0,1,1,1673,2,0,17
54714,27,2020-08-09 18:00:00,487.89,27.3,0.0,88.0,0.0,0.0,1,1,1674,2,0,18
54715,27,2020-08-09 19:00:00,490.86,26.1,0.7,91.0,0.0,0.0,1,1,1675,2,0,19
54716,27,2020-08-09 20:00:00,504.36,25.2,0.7,94.0,0.0,0.0,1,1,1676,2,0,20
54717,27,2020-08-09 21:00:00,500.31,24.3,0.6,95.0,0.0,0.0,1,1,1677,2,0,21
54718,27,2020-08-09 22:00:00,489.51,24.3,0.7,96.0,0.0,0.0,1,1,1678,2,0,22
54719,27,2020-08-09 23:00:00,494.64,24.0,0.8,97.0,0.0,0.0,1,1,1679,2,0,23
54720,27,2020-08-10 00:00:00,480.87,24.2,0.4,96.0,0.0,0.0,1,1,1680,2,1,0
54721,27,2020-08-10 01:00:00,463.05,23.7,1.0,96.0,0.0,0.0,1,1,1681,2,1,1
54722,27,2020-08-10 02:00:00,456.03,23.3,0.2,97.0,0.0,0.0,1,1,1682,2,1,2
54723,27,2020-08-10 03:00:00,451.17,23.0,0.8,97.0,0.0,0.0,1,1,1683,2,1,3
54724,27,2020-08-10 04:00:00,447.66,22.7,0.5,98.0,0.0,0.0,1,1,1684,2,1,4
54725,27,2020-08-10 05:00:00,437.67,22.7,0.2,98.0,0.0,0.0,1,1,1685,2,1,5
54726,27,2020-08-10 06:00:00,424.44,22.7,0.3,99.0,0.0,0.0,1,1,1686,2,1,6
54727,27,2020-08-10 07:00:00,417.42,24.2,0.5,95.0,0.0,0.3,1,1,1687,2,1,7
54728,27,2020-08-10 08:00:00,488.16,25.1,0.9,92.0,0.0,0.1,1,1,1688,2,1,8
54729,27,2020-08-10 09:00:00,837.0,27.7,0.4,79.0,0.0,0.8,1,1,1689,2,1,9
54730,27,2020-08-10 10:00:00,952.29,27.3,0.9,80.0,0.0,0.0,1,1,1690,2,1,10
54731,27,2020-08-10 11:00:00,873.18,25.7,2.3,87.0,0.5,0.0,1,1,1691,2,1,11
54732,27,2020-08-10 12:00:00,798.93,27.2,3.2,88.0,1.1,0.0,1,1,1692,2,1,12
54733,27,2020-08-10 13:00:00,1151.01,28.5,3.3,79.0,0.0,0.1,1,1,1693,2,1,13
54734,27,2020-08-10 14:00:00,1077.84,26.5,0.9,92.0,1.1,0.0,1,1,1694,2,1,14
54735,27,2020-08-10 15:00:00,1034.91,26.2,0.7,93.0,0.7,0.0,1,1,1695,2,1,15
54736,27,2020-08-10 16:00:00,1010.88,26.0,0.5,93.0,2.1,0.0,1,1,1696,2,1,16
54737,27,2020-08-10 17:00:00,937.44,25.2,2.6,89.0,3.2,0.0,1,1,1697,2,1,17
54738,27,2020-08-10 18:00:00,746.28,24.7,0.5,94.0,0.6,0.0,1,1,1698,2,1,18
54739,27,2020-08-10 19:00:00,709.02,24.1,0.2,94.0,0.9,0.0,1,1,1699,2,1,19
54740,27,2020-08-10 20:00:00,693.09,24.1,0.4,96.0,1.8,0.0,1,1,1700,2,1,20
54741,27,2020-08-10 21:00:00,665.82,24.0,0.5,98.0,0.1,0.0,1,1,1701,2,1,21
54742,27,2020-08-10 22:00:00,628.83,24.2,0.6,97.0,0.0,0.0,1,1,1702,2,1,22
54743,27,2020-08-10 23:00:00,592.65,24.4,0.3,92.0,0.0,0.0,1,1,1703,2,1,23
54744,27,2020-08-11 00:00:00,553.77,24.2,0.8,95.0,3.9,0.0,1,1,1704,2,2,0
54745,27,2020-08-11 01:00:00,540.27,25.0,1.2,92.0,20.0,0.0,1,1,1705,2,2,1
54746,27,2020-08-11 02:00:00,525.15,24.7,1.1,90.0,1.3,0.0,1,1,1706,2,2,2
54747,27,2020-08-11 03:00:00,530.28,24.5,0.4,96.0,1.7,0.0,1,1,1707,2,2,3
54748,27,2020-08-11 04:00:00,523.26,25.2,0.4,92.0,0.0,0.0,1,1,1708,2,2,4
54749,27,2020-08-11 05:00:00,523.26,24.9,0.5,92.0,0.0,0.0,1,1,1709,2,2,5
54750,27,2020-08-11 06:00:00,503.82,24.5,0.3,94.0,0.0,0.0,1,1,1710,2,2,6
54751,27,2020-08-11 07:00:00,534.33,25.0,0.4,94.0,0.0,0.0,1,1,1711,2,2,7
54752,27,2020-08-11 08:00:00,660.42,24.5,0.7,92.0,1.9,0.0,1,1,1712,2,2,8
54753,27,2020-08-11 09:00:00,930.69,24.1,0.3,97.0,8.5,0.0,1,1,1713,2,2,9
54754,27,2020-08-11 10:00:00,979.29,24.1,0.9,93.0,6.6,0.0,1,1,1714,2,2,10
54755,27,2020-08-11 11:00:00,959.04,24.1,0.7,97.0,11.9,0.0,1,1,1715,2,2,11
54756,27,2020-08-11 12:00:00,951.48,25.3,0.7,94.0,1.3,0.0,1,1,1716,2,2,12
54757,27,2020-08-11 13:00:00,1052.73,25.6,1.6,87.0,0.0,0.0,1,1,1717,2,2,13
54758,27,2020-08-11 14:00:00,1110.51,25.5,1.5,80.0,0.0,0.0,1,1,1718,2,2,14
54759,27,2020-08-11 15:00:00,1115.1,25.0,0.9,90.0,0.2,0.0,1,1,1719,2,2,15
54760,27,2020-08-11 16:00:00,1032.48,23.9,1.1,96.0,7.7,0.0,1,1,1720,2,2,16
54761,27,2020-08-11 17:00:00,917.19,24.1,2.5,91.0,0.0,0.0,1,1,1721,2,2,17
54762,27,2020-08-11 18:00:00,720.36,24.0,1.2,94.0,0.0,0.0,1,1,1722,2,2,18
54763,27,2020-08-11 19:00:00,706.05,23.5,1.5,93.0,0.6,0.0,1,1,1723,2,2,19
54764,27,2020-08-11 20:00:00,706.86,23.2,0.4,93.0,0.0,0.0,1,1,1724,2,2,20
54765,27,2020-08-11 21:00:00,663.12,23.0,0.9,95.0,0.1,0.0,1,1,1725,2,2,21
54766,27,2020-08-11 22:00:00,623.16,23.0,0.7,97.0,0.0,0.0,1,1,1726,2,2,22
54767,27,2020-08-11 23:00:00,586.71,22.7,0.4,97.0,0.0,0.0,1,1,1727,2,2,23
54768,27,2020-08-12 00:00:00,552.96,22.8,0.3,99.0,0.0,0.0,1,1,1728,2,3,0
54769,27,2020-08-12 01:00:00,541.35,22.6,0.5,99.0,0.0,0.0,1,1,1729,2,3,1
54770,27,2020-08-12 02:00:00,533.79,22.7,0.1,98.0,0.0,0.0,1,1,1730,2,3,2
54771,27,2020-08-12 03:00:00,533.52,23.0,0.4,99.0,0.0,0.0,1,1,1731,2,3,3
54772,27,2020-08-12 04:00:00,525.96,23.0,0.3,99.0,0.0,0.0,1,1,1732,2,3,4
54773,27,2020-08-12 05:00:00,532.44,22.7,0.0,99.0,0.0,0.0,1,1,1733,2,3,5
54774,27,2020-08-12 06:00:00,504.9,22.9,0.4,99.0,0.0,0.0,1,1,1734,2,3,6
54775,27,2020-08-12 07:00:00,480.06,23.1,1.5,99.0,0.0,0.0,1,1,1735,2,3,7
54776,27,2020-08-12 08:00:00,601.83,23.9,0.4,98.0,0.1,0.0,1,1,1736,2,3,8
54777,27,2020-08-12 09:00:00,932.31,24.9,0.4,95.0,0.0,0.0,1,1,1737,2,3,9
54778,27,2020-08-12 10:00:00,927.18,25.7,0.2,92.0,0.0,0.0,1,1,1738,2,3,10
54779,27,2020-08-12 11:00:00,1006.56,27.0,0.2,88.0,0.0,0.0,1,1,1739,2,3,11
54780,27,2020-08-12 12:00:00,933.39,26.9,0.6,88.0,0.0,0.0,1,1,1740,2,3,12
54781,27,2020-08-12 13:00:00,1066.5,28.4,0.3,83.0,0.0,0.0,1,1,1741,2,3,13
54782,27,2020-08-12 14:00:00,1183.95,28.5,1.1,78.0,0.0,0.3,1,1,1742,2,3,14
54783,27,2020-08-12 15:00:00,1141.83,26.7,0.9,90.0,0.0,0.0,1,1,1743,2,3,15
54784,27,2020-08-12 16:00:00,1097.55,26.6,1.1,90.0,0.0,0.0,1,1,1744,2,3,16
54785,27,2020-08-12 17:00:00,1003.32,26.2,0.9,93.0,0.3,0.0,1,1,1745,2,3,17
54786,27,2020-08-12 18:00:00,777.33,26.7,0.6,93.0,0.0,0.0,1,1,1746,2,3,18
54787,27,2020-08-12 19:00:00,732.78,25.7,0.6,94.0,0.0,0.0,1,1,1747,2,3,19
54788,27,2020-08-12 20:00:00,727.38,25.5,0.6,95.0,0.1,0.0,1,1,1748,2,3,20
54789,27,2020-08-12 21:00:00,697.68,25.3,0.2,95.0,0.0,0.0,1,1,1749,2,3,21
54790,27,2020-08-12 22:00:00,680.67,25.1,0.1,96.0,0.0,0.0,1,1,1750,2,3,22
54791,27,2020-08-12 23:00:00,623.43,25.0,0.5,98.0,0.0,0.0,1,1,1751,2,3,23
54792,27,2020-08-13 00:00:00,584.82,24.7,0.6,98.0,0.0,0.0,1,1,1752,2,4,0
54793,27,2020-08-13 01:00:00,570.24,24.6,0.0,98.0,0.0,0.0,1,1,1753,2,4,1
54794,27,2020-08-13 02:00:00,575.64,24.6,0.3,98.0,0.0,0.0,1,1,1754,2,4,2
54795,27,2020-08-13 03:00:00,564.03,24.7,0.0,98.0,0.0,0.0,1,1,1755,2,4,3
54796,27,2020-08-13 04:00:00,561.87,24.5,0.4,98.0,0.0,0.0,1,1,1756,2,4,4
54797,27,2020-08-13 05:00:00,548.91,24.3,0.3,98.0,0.0,0.0,1,1,1757,2,4,5
54798,27,2020-08-13 06:00:00,528.66,24.1,0.1,97.0,0.0,0.0,1,1,1758,2,4,6
54799,27,2020-08-13 07:00:00,524.61,24.6,0.0,98.0,0.0,0.0,1,1,1759,2,4,7
54800,27,2020-08-13 08:00:00,618.84,26.0,0.2,93.0,0.0,0.0,1,1,1760,2,4,8
54801,27,2020-08-13 09:00:00,950.67,27.7,0.4,78.0,0.0,0.0,1,1,1761,2,4,9
54802,27,2020-08-13 10:00:00,950.67,27.9,1.9,77.0,0.0,0.0,1,1,1762,2,4,10
54803,27,2020-08-13 11:00:00,961.2,29.0,1.6,73.0,0.0,0.0,1,1,1763,2,4,11
54804,27,2020-08-13 12:00:00,1048.68,29.3,1.6,74.0,0.0,0.1,1,1,1764,2,4,12
54805,27,2020-08-13 13:00:00,1172.61,30.3,2.5,69.0,0.0,0.4,1,1,1765,2,4,13
54806,27,2020-08-13 14:00:00,1059.75,30.5,1.2,68.0,0.0,0.0,1,1,1766,2,4,14
54807,27,2020-08-13 15:00:00,1114.02,31.7,3.1,62.0,0.0,0.9,1,1,1767,2,4,15
54808,27,2020-08-13 16:00:00,1138.86,32.2,2.8,64.0,0.0,1.0,1,1,1768,2,4,16
54809,27,2020-08-13 17:00:00,1073.79,31.9,2.6,63.0,0.0,1.0,1,1,1769,2,4,17
54810,27,2020-08-13 18:00:00,804.87,31.2,1.1,70.0,0.0,0.5,1,1,1770,2,4,18
